gene	X921.D28A	X921.D28B	X921.D28C	X921.D42A	X921.D42B	X921.D42C
AP2A2	-0.281724563586199	-0.215988311642011	-0.199120801767607	-0.387542928647707	-0.199602487027938	-0.204083656131148
AP3M1	-0.4684257617106	-0.467299251133798	-0.33809660879544	-0.519606348843347	-0.50957823097816	-0.430367357098993
AP5M1	-0.143089599103266	-0.254176071784712	-0.255987209746071	-0.122334323235102	-0.431412799092197	-0.209767099768268
APH1A	-0.257648938910021	-0.178976341432406	-0.248778688934244	-0.391993536295287	-0.0222068374220901	-0.476076435911053
APH1B	-0.125057167311448	-0.184981669606115	-0.37440945993555	-0.133773965920764	-0.279596063077612	-0.377648003397569
APOBEC1	-0.301693896249251	-0.339840079609173	-0.310954514901464	-0.458110458843695	-0.594316440312129	-0.362490101580411
APOBEC3C	-0.474354330514384	-0.5073612316724	-0.267032024465954	-0.415398359186263	-0.383612431791278	-0.0744599410724387
AQP8	-0.123529277004025	-0.0905345431328382	-0.0103065270487022	-0.23032387204226	-0.250544391186089	0.0228432764586585
ARFGEF1	-0.222558306857626	-0.404579973596186	-0.225614642967914	-0.151000954492929	-0.472082586835959	-0.252628274172692
ARFGEF2	-0.371217293822497	-0.281065707241911	-0.417722740991649	-0.201261575391884	-0.419961351764376	-0.579406580328758
ARFIP1	-0.114132130176971	-0.173733320741461	-0.0753864463411675	-0.0548599067280201	-0.249770319525862	-0.0062698672402296
ARFIP2	-0.376489952578997	-0.386052536411356	-0.295678539381227	-0.555128489710064	-0.460886656356552	-0.261183054526588
ARHGEF3	-0.169661897390719	-0.205323111274562	-0.209522847561343	-0.180434064207556	-0.263774541729729	-0.376434279666935
ARHGEF6	-0.0199352462615446	0.00986684426487164	0.0902649178053361	0.0646320150948449	0.14957724364409	0.236107525939699
ARHGEF7	-0.306969698912625	-0.430748754735518	-0.409104229147814	-0.575647135252949	-0.531789045856905	-0.412748986550213
ARID1A	-0.48996584962188	-0.511603928079239	-0.430186682359291	-0.295316992268726	-0.562238582835639	-0.358946159904437
ARID1B	-0.316275703865872	-0.392797695551082	-0.437050803195094	-0.247027807911589	-0.627092949797263	-0.4180341704323
ARID4A	-0.17338948471929	-0.235080502651387	-0.267606955947449	-0.07056207831775	0.000422662747965707	-0.117769763337333
ARPC5	-0.398339693177444	-0.429792659152566	-0.393143388776408	-0.644315676118396	-0.872313866839616	-0.367982287339566
ARPC5L	-0.351034855035582	-0.469970773077745	-0.39446608995165	-0.406955945432298	-0.457005589030728	-0.502788416062067
ARSJ	-0.334613463203116	-0.255598881133218	-0.423239491502611	-0.267273478052042	-0.356463197353049	-0.284695594755785
ASCL1	-0.525187429237327	-0.425463628294622	-0.393929419744401	-0.451430373457215	-0.33422858693361	-0.419706326801229
ASF1A	-0.278935161750174	-0.160240599424904	-0.298024633145729	-0.594388358662775	-0.299698570752103	-0.404236103871466
ASF1B	-0.428309087822092	-0.39128481764882	-0.567934543466179	-0.448717368788934	-0.415504684124914	-0.764532079573911
ATAD2	-0.311097458296639	-0.186441121519734	-0.293755948611078	-0.196411408027229	-0.118028323017017	-0.366905018145206
ATAD2B	-0.171982927503955	-0.185103980425681	-0.139468465936738	-0.291279543775779	0.0198379552642765	-0.0833421298195709
ATM	-0.113293889826372	-0.13151695506908	-0.0316927446408267	-0.381196726814739	-0.506447361140234	-0.271608114701927
ATOH1	-0.274219985543191	-0.377405740298061	-0.296005869124801	-0.317793770699196	-0.212667024447015	-0.293777784887684
ATP5F1A	-0.707549010478356	-0.393913547364605	-0.376738426140477	-0.897037869819214	-0.596600540468017	-0.501968940475204
ATP5F1B	-0.918134140543882	-0.965406969092399	-0.793421480244937	-1.1284539786397	-1.16327619157935	-0.908299310779958
ATP5F1D	-0.608683413887761	-0.672025690404977	-0.737126533911491	-0.764763776603643	-0.987357900419351	-0.838604793478128
ATP5PB	-0.414285193349232	-0.371256297763155	-0.401521596698957	-0.538402703075409	-0.394035821118094	-0.569214026628622
ATP6V1B1	-0.240531173428703	-0.224907134861419	-0.222379045617631	-0.315393529916066	-0.153779191737933	-0.298290233583298
ATP6V1B2	-0.792734169987054	-0.711271305069858	-0.976209684260092	-1.03883188478186	-0.827614318033091	-1.1167128896823
ATP6V1C1	-0.758305789168496	-0.626993255213597	-0.702140075044368	-1.08304762654555	-0.877034379175563	-0.616662805051476
ATP6V1C2	-0.215740226316511	-0.392878687534017	-0.435148464632561	-0.409454054399334	-0.474785411020534	-0.525563360152886
ATP6V1D	-0.413627969984263	-0.477053775328651	-0.420047943217937	-0.46126037135104	-0.911948047149869	-0.708899896516963
ATP6V1E1	-0.0185755662910034	-0.0874761585565449	-0.0325078746663343	-0.107600970900251	-0.229895941308995	-0.0140949876643764
ATP6V1E2	-0.335736706818659	-0.0961667171347687	-0.193268765046642	-0.394525742448657	-0.220040780751622	-0.176585592348532
ATP7A	0.208252211845478	0.376537129440652	0.209631356391633	0.869957048710225	0.8067020222036	0.643507603376564
ATP7B	-0.0290433020722788	-0.141212639508743	-0.113052101309843	-0.183786927392629	-0.242421984539977	-0.11224283212107
ATP8B3	-0.265466256465015	-0.205009142557898	-0.281765912511677	-0.21519854523259	-0.223272548521962	-0.353316548674234
ATR	-0.379744106448951	-0.348267397755108	-0.489408660093588	-0.453457518770089	-0.462093315307856	-0.673747984299449
AXL	-0.175320618805178	-0.294548300695794	-0.188830762781911	-0.24674399343975	-0.186907385540448	-0.199445104838199
BAP1	-0.372802981392589	-0.24972862102108	-0.303982625736347	-0.342696531356736	-0.162141984983205	-0.26870412714883
BARHL1	-0.295498608211708	-0.39874941516943	-0.229188544001115	-0.518791715744331	-0.461318139601559	-0.327227301374668
BATF3	-0.326069181976759	-0.38993084554716	-0.33929078596356	-0.520143943294505	-0.453261012562313	-0.422644297561614
BCAP31	-0.255712919822808	-0.292599760546976	-0.294965051974537	-0.205321922943853	-0.436332596727339	-0.377621270333664
BECN1	-0.219428222994364	-0.360474304000106	-0.295849601750053	-0.145513960470895	-0.554625207790082	-0.286616510633152
BECN2	-0.232816455575769	-0.299769764209264	-0.282905107131359	-0.28698896964039	-0.237602587489952	-0.111352792438511
BICD1	-0.403382570895114	-0.422326454763823	-0.589148887947501	-0.653492530698498	-0.673211729273778	-0.504470011967535
BICD2	-0.378797013309661	-0.577592435262718	-0.563386445322589	-0.348681089654702	-0.669148155249008	-0.66572038563568
BRD8	-0.422874618762596	-0.450236685242542	-0.419034992690328	-0.555384383701681	-0.642521887539136	-0.365373418023365
BRSK1	-0.151910208035423	-0.314323227701	-0.287190860686725	-0.150674714176579	-0.43177143872022	-0.295098462288633
BRSK2	-0.551363716984246	-0.683186388339899	-0.626271255900093	-0.615328855536528	-0.730131830090402	-0.628999011275511
BTBD11	-0.384931115062755	-0.373742329345633	-0.360375388378075	-0.459409206562277	-0.516688704230296	-0.309369306672656
BTG1	-0.41698669282902	-0.300794901490038	-0.399011966506122	-0.481718477148286	-0.42870070557769	-0.409654339258764
BUB1B	-0.590199734184244	-0.49900676393166	-0.49200521039854	-0.522286896789204	-0.478679534521714	-0.46055398353471
BUB3	-1.14444964361816	-1.21291014028646	-1.25677720639064	-1.35945386902199	-1.53462704496528	-1.683186765871
BZW1	-0.451306477233314	-0.447403453810641	-0.384820498456115	-0.46278878979084	-0.335250245712828	-0.546406088430271
BZW2	-0.48598062431133	-0.39029757433306	-0.3508878398451	-0.627926451878043	-0.630459748841755	-0.692981067608231
CAB39	-0.0911118040386385	-0.105536925395108	-0.149627887133673	0.00910834893155876	-0.00667785991863184	-0.0108551875032189
CAB39L	-0.223950724594269	-0.197836325343574	-0.331297974985343	-0.337226353449756	-0.236644075144472	-0.297086618584344
CABP5	-0.495328040612314	-0.404090274975451	-0.490943932249909	-0.596283729293184	-0.414740923534031	-0.548382659896501
CADPS	-0.252654753660762	-0.214131858146912	-0.554370346699087	-0.243800258258096	-0.204745349455448	-0.502146954405814
CADPS2	0.0624272845577328	-0.0976131224717262	-0.0933712664815095	-0.0163940386112443	-0.109927302622378	-0.175982109948353
CALY	-0.337278511168589	-0.3077802793715	-0.334857296105484	-0.489453274659704	-0.460588719097293	-0.318450164330512
CAND1	-0.279924360186279	-0.327760403506476	-0.453282504633708	-0.419804559467299	-0.554323467349114	-0.662524406933374
CAND2	-0.417080964039644	-0.4158394013421	-0.234293193441664	-0.54680661368791	-0.15597207341994	-0.114998054891271
CAP1	-0.336260282247745	-0.151035501236975	-0.341287264211315	-0.346500672889765	-0.218052406658964	-0.491582995175084
CAP2	-0.432779101842907	-0.495135100649555	-0.293959047391685	-0.497692630551269	-0.573430611607711	-0.235674321836703
CAPN2	-0.360851122861745	-0.496075752462571	-0.368156917434555	-0.430932960174583	-0.531118410828489	-0.395028029567087
CASP4	-0.235145065025463	-0.233186853676424	-0.2593635499011	-0.234737700488034	-0.218382158395198	-0.337070190163668
CAT	-0.0582392444391019	-0.0351680083918633	-0.205131083406545	-0.271472541374097	-0.0577779628416011	-0.11546023848041
CAV1	-0.163368900599327	-0.21297250978997	-0.0422401422616941	-0.357421906003907	-0.168737904339322	-0.031242859221966
CAVIN1	-0.489456800046163	-0.509215889766159	-0.366257162390938	-0.641414054603231	-0.836656884594634	-0.438704658449962
CBLL1	-0.277731158853992	-0.252430331942613	-0.209655006626131	-0.428905886274887	-0.260588566325182	-0.314741447187636
CBLL2	-0.185063412055661	-0.194529014142396	-0.121152265048141	-0.252259900383495	-0.238953780144413	-0.00744276768794832
CCDC69	-0.0787960160844251	-0.220633082323382	-0.0960679239801095	-0.197119292116327	-0.290490181063543	0.0162184672232395
CCND1	-0.995003705045213	-1.12805352534377	-1.19546124656746	-1.23620995993596	-1.50394041642321	-1.37286983619597
CCND3	-0.775082565060155	-0.753842937445426	-0.723000316070242	-0.99337406888943	-0.819734670587168	-0.901222653271698
CCNE1	-0.237692313193841	-0.307476174418024	-0.173310213244259	-0.364011064128457	-0.438037024971367	-0.141060099670881
CCNE2	-0.208547079052944	-0.247396087346636	-0.275495775529916	-0.330647136838894	-0.080245769821395	-0.33331195007551
CCNL1	-0.278625614271726	-0.291032661505448	-0.344538198612138	-0.261461059021252	-0.427130908976821	-0.347735367240606
CCNL2	-0.208975354487706	-0.35198235520554	-0.274045398918727	-0.254326770734089	-0.433826788733866	-0.123400132163018
CCNT1	-0.477267991586133	-0.59235185424483	-0.607878959885657	-0.643796991121613	-0.748242984804741	-0.974143192688117
CCNT2	-0.59831260551259	-0.60982162189272	-0.43808773573691	-0.688696663745398	-0.468954767971494	-0.560957921717421
CCT6A	-0.34064275304936	-0.328826044480392	-0.427802258510422	-0.648615812986179	-0.412412511313342	-0.517399991903393
CCT6B	-0.203719340254579	-0.237510345996326	-0.321728383815512	-0.318602012265398	-0.312291104044143	-0.460627002060361
CD163L1	-0.174124325984881	-0.076796525321715	-0.00897725007695135	-0.287519937276047	0.0672638442918463	-0.0210050682696867
CD44	-0.258520656948568	-0.133450234426855	-0.166867922688436	-0.591679280569501	-0.267015832432349	-0.239761112539586
CD72	-0.186840345477195	-0.202471723965178	-0.169869332253348	-0.259276769844577	-0.249436146387208	-0.112954558053161
CDC34	-0.326080457069724	-0.304506400356225	-0.191183240137586	-0.571577394345845	-0.444208462785115	-0.322319723318434
CDIPT	-0.382841266190198	-0.424313399002134	-0.4869716904079	-0.548790349940664	-0.394339144016307	-0.502607589274824
CDK16	-0.0238118771362741	0.0185431578025808	0.030075846301883	0.00917048514103181	0.00206980343367856	0.0658814444859014
CDK17	0.00819612018705462	-0.0265115641318843	0.021855891215226	0.095576410759574	0.0514987492660299	-0.0591091627440232
CDK19	-0.172715526482195	-0.0103063409559758	-0.199761075196892	-0.207007060003152	-0.164241606209408	-0.355411582011694
CDK2	-0.629928656127252	-0.702862925685646	-0.611242506347348	-0.838874288610617	-0.852199014787456	-0.742301253730248
CDK5R1	-0.372762180404103	-0.48917139270343	-0.600091798980442	-0.177071583554869	-0.664206490971616	-0.921365991214745
CDK5R2	-0.494125811150194	-0.490915614728575	-0.486024157723535	-0.617304877485897	-0.603314139717083	-0.604601640342375
CDK7	-0.745029135573312	-0.718215118979763	-0.88182968925372	-1.15434926389797	-0.990795659873244	-1.20197864486872
CDK8	-0.428105308594916	-0.503807287648856	-0.386698523633984	-0.541373587957399	-0.905222097827525	-0.821419642821193
CDNF	-0.234898586234344	-0.137308425091328	-0.355873986154927	-0.201010333497028	-0.271528935603858	-0.464734302447625
CDS1	-0.189651250204508	-0.0429201450020859	-0.189488891503828	-0.197772942278563	-0.0858340171021814	-0.181560105653122
CDS2	-0.366300591201655	-0.562127582109655	-0.420876874059576	-0.299422167271159	-0.931824954620146	-0.583187183782864
CEACAM1	-0.322768053308186	-0.328262695765045	-0.313998462315602	-0.307479721052233	-0.430829353911905	-0.2871643935214
CELA2A	-0.315731197872657	-0.264300443244662	-0.242771867175002	-0.346035833260184	-0.159429611288788	-0.145735642928182
CFL1	-0.390584497194632	-0.27992532532068	-0.414548005137182	-0.597575529143394	-0.601646677963638	-0.383951418390375
CHM	-0.0876411884005387	-0.011514788478961	-0.0864868807244624	-0.157040570940171	-0.0743009399759674	-0.026534169570042
CHML	-0.110563958782038	-0.210473039118704	-0.0302028556601255	-0.187285339180108	-0.143366082143862	-0.113558379618058
CHMP1A	-0.530927604541225	-0.592769045257409	-0.533815883948066	-0.458171255682528	-0.615012763112985	-0.667972520288555
CHMP1B	-0.269888955673489	-0.18256408996447	-0.265873503385673	-0.291148000400452	-0.220173378298354	-0.206951652119448
CHORDC1	-0.894877139682476	-1.17169123256299	-1.16004180939763	-1.21871468368563	-1.23041294304094	-1.47348159318192
CHRNB3	-0.247243274295803	-0.185392694386001	-0.180690283447648	-0.343328028273925	-0.396922878754521	-0.171829769324893
CHSY1	-0.0432762909141024	-0.00279161088261748	-0.152669260545149	-0.154890762816524	-0.0525115347265487	-0.117366059560687
CHSY3	-0.370416337306142	-0.447863413662701	-0.371141039182668	-0.290028959206936	-0.556890789939307	-0.429634730689719
CHUK	-0.32427208597751	-0.31126779617096	-0.440863393084067	-0.487826846563453	-0.471582713567683	-0.527885806387223
CKAP5	-0.51121310659339	-0.572180892657605	-0.744958178431032	-0.619246890247069	-0.730158257540733	-1.0133132444516
CLASP1	-0.405279346601311	-0.316806345269099	-0.330966069244558	-0.499271696496272	-0.50510482801137	-0.441090916262469
CLASP2	-0.0948298198790253	-0.104418776981821	-0.329276665417995	-0.0278697963283189	0.0495026216721222	-0.471309491584554
CLCA1	-0.207145398760194	-0.0956159814806644	-0.312084556416989	-0.14251651234005	-0.0736492815424446	-0.479585449434305
CLDN4	-0.332084145924929	-0.472729846713833	-0.301310027300098	-0.298334876245753	-0.589713410143014	-0.49772484873254
CLIP4	0.0476631121693645	-0.0907872621672939	-0.0234090225548749	0.0530436641008112	-0.217666427106031	-0.0545051018999641
CLNS1A	-0.857195868784737	-0.799222325902183	-0.820678065748579	-1.03006366369092	-1.10093434995393	-1.19489981176724
CLTA	-0.461107262929179	-0.517441014486032	-0.586645076785412	-0.599113918018851	-0.630092018029078	-0.710167565755789
CLTB	-0.348338424270485	-0.334109311728685	-0.316439182379901	-0.415070816374641	-0.375418296011251	-0.477624888128676
CLTC	-0.840840166287438	-0.867397719653737	-0.8205576542955	-1.2911179375852	-0.975757792734548	-1.01683470931173
CLTCL1	-0.0786832458491891	-0.122512198436772	-0.208880208760666	0.0679935181560104	-0.2000748118515	-0.234136307523067
CNOT6	-0.282063905601265	-0.312948394005472	-0.477815709337791	-0.369440656673478	-0.172371312709187	-0.440286543590034
CNOT6L	0.0162467716562159	-0.178208033190213	-0.165499496410427	0.0613519720049725	-0.180539935998069	-0.0954793630974817
CNOT7	-0.445347502908855	-0.466951316659133	-0.390464955207863	-0.559053332970445	-0.768098585374271	-0.668709914296505
CNOT8	-0.308554244343293	-0.146890352890454	-0.0885140361265538	-0.545296463329233	-0.256222978559658	-0.0457482692034926
COPA	-0.87230116087878	-0.835510027528797	-1.1278632755388	-0.919770531241447	-0.864516856744359	-1.34649920995104
COPG1	-0.233709091260891	-0.190964981972786	-0.230380438166717	-0.368565473716453	-0.334390452221385	-0.248417763106053
COPG2	-0.303457147477643	-0.208499723867845	-0.234141586192541	-0.438803644099878	-0.311924442818926	-0.199213343911395
COPS7A	-0.38056933307838	-0.369425294116429	-0.290858421838754	-0.6002592251562	-0.511656585458015	-0.297077902287453
COPS7B	-0.47576089386725	-0.355335602097186	-0.268676684177007	-0.59323220350868	-0.600545063906639	-0.571682737159935
COPZ1	-0.346231312037449	-0.282799801402534	-0.427770220259101	-0.409260095903199	-0.402303396918728	-0.575958098968204
COPZ2	-0.252901358294141	-0.313775647794938	-0.226157140200084	-0.178559275124341	-0.285553326585739	-0.170097751817441
COQ10A	-0.404648137393837	-0.54870669148448	-0.621751884279667	-0.381249183137822	-0.693917616735435	-0.57313514174199
COQ10B	-0.311563439803896	-0.268518254328274	-0.314450582844265	-0.327343077056139	-0.181161505102793	-0.412360676453779
COX4I1	-0.348224208275745	-0.534395325076012	-0.349084930222718	-0.57395188323342	-0.729485590016257	-0.433857606895031
COX4I2	-0.416999569492806	-0.323973580147671	-0.35409874338324	-0.417378825017724	-0.284225164992419	-0.428853864256272
COX6B1	-0.448448754689628	-0.471226500305155	-0.455143233081535	-0.576726960497337	-0.541374261566469	-0.510887922887728
COX6B2	-0.487067777551123	-0.418661139236016	-0.476480985610565	-0.338344940258142	-0.562861319383397	-0.692890317048639
CPS1	-0.192573630961429	-0.184553108678171	-0.121949860251196	-0.176579261919517	-0.0474492536747982	-0.0904113381062828
CPSF3	-0.555290626957331	-0.509478918457915	-0.463037656200739	-0.652561090062987	-0.696817268765259	-0.750390100376065
CREBBP	-0.261039470688145	-0.149789249385538	-0.327696028906832	-0.13686122420652	-0.107940568282392	-0.245173003853916
CRK	-0.41526732539855	-0.254855577455441	-0.36672000410644	-0.761544946010017	-0.389645640474109	-0.510277229905639
CRKL	-0.264024025746741	-0.220411683363283	-0.124269009688986	-0.316388952442348	-0.420767975741675	-0.0206016832339351
CRNN	-0.175387074022242	-0.25639911644546	-0.338739055964555	-0.198853799750078	-0.495976698359633	-0.442033398377736
CRX	-0.0229572738678552	-0.0994307268239409	-0.134466982551597	-0.224382261013771	-0.293381917912313	-0.229119172996252
CRY1	-0.462758956194544	-0.220108356516087	-0.358764520056653	-0.647576814673113	-0.288882985124727	-0.485696957472237
CRY2	-0.663932405762926	-0.706191768871953	-0.537819928898834	-0.911087076702469	-0.664144509177022	-0.618634409831405
CRYBB2	-0.293041321166282	-0.23687257926648	-0.317657481673179	-0.171588403737759	-0.260465135499731	-0.324203282819977
CSTF2	-0.322580554530169	-0.12681606890537	-0.165666889434013	-0.53252627827101	-0.278393758102065	-0.244489132168215
CSTF2T	-0.147010532895102	-0.261810132849611	-0.263044938524195	-0.26458386772878	-0.255887694936692	-0.149671179561993
CTCFL	-0.0410942937653684	-0.188261604811865	-0.243725296698475	0.00485647619807376	-0.138790309167949	-0.363172132688034
CTNNB1	-0.0188653065516067	-0.0732025016150379	-0.0454961672491663	0.136820361112698	-0.101578267641275	0.113223377571271
CTPS1	-0.356443626649562	-0.396470432141442	-0.355540787218217	-0.659971804697106	-0.605310954133946	-0.461949722252135
CTPS2	-0.358380683318446	-0.280105333582932	-0.362208848063278	-0.543390760903814	-0.598588668231157	-0.594068573985943
CTR9	-0.50018546868152	-0.678243985610768	-0.675382160741162	-0.430733577588247	-0.93886680559509	-0.922287797012657
CTSZ	-0.269715297038586	-0.383871356934698	-0.328182498054355	-0.161513594021943	-0.537588278337838	-0.471649553082827
CWF19L1	-0.518460290940217	-0.299747002430885	-0.491140972945877	-0.701583501351286	-0.377351239492628	-0.672572926548244
CYFIP1	-0.00989611405848816	-0.257074794992396	-0.186586446800255	-0.0948782593482558	-0.405327791830082	-0.292482679287021
CYFIP2	-0.211143565996193	-0.305022704295379	-0.386518950284038	-0.255155124635435	-0.31698609593292	-0.325148793296364
CYP26C1	-0.082590510462903	-0.231200951333791	-0.201985979578649	-0.323367252708275	-0.340793228622825	-0.259178588020483
CYP2A6	-0.147840085007853	-0.148993666030932	-0.205672295533825	-0.0931553153130775	0.0664135611793631	-0.0446015004836158
CYP2C8	0.138719582421608	0.0668867318602465	-0.0311134328865297	0.225635294957674	0.15719969731547	-0.155213712361864
CYP7A1	-0.378896053551499	-0.427288432417543	-0.560553410152922	-0.573199126331225	-0.463147943963285	-0.842565693988105
