gene	OMM23.D28A	OMM23.D28B	OMM23.D28C	OMM23.D35A	OMM23.D35B	OMM23.D35C
CNOT6	-0.131745682051414	-0.0578468078786249	-0.0814954702128664	-0.0258898512334103	-0.118390019239925	-0.0910787760315761
CNOT6L	-0.121358540276477	0.0432982961529563	-0.0658431272358989	-0.0386956487106721	0.0468431236636892	-0.103277062521209
CNOT7	-0.104372971249776	-0.124371000197218	-0.159266793303668	-0.0120714594263852	-0.227757138899216	-0.089041974258588
CNOT8	-0.159368636697445	-0.00585228853865009	-0.0114164372344016	-0.227167658216672	-0.14193026839893	-0.0607443121985173
COPA	-1.22299520211401	-1.04052356928747	-1.27806431385468	-1.31027030085016	-1.14167383357843	-1.12573987573901
COPG1	-0.206916092941882	-0.268871096463765	-0.269906885618428	-0.173932724569951	-0.351915666564015	-0.369301241727135
COPG2	-0.249156087977105	-0.201953646750098	-0.155635195068682	-0.150201930734918	-0.303116008876174	-0.135424022173549
COPS7A	-0.165836367154654	-0.103206065655568	-0.181053329208391	-0.0918923508545763	0.0126643034917745	-0.157899437948217
COPS7B	-0.286313456232614	-0.13027791475228	-0.141660301853468	-0.235075578687847	-0.289240650816155	-0.199824057990427
COPZ1	-0.434192681309056	-0.527946689318808	-0.475586142401614	-0.485465686792965	-0.514277512974561	-0.430988552582822
COPZ2	-0.112025546711496	-0.0770915667886253	-0.0905216005194153	-0.0727131402613573	-0.00723719365198552	-0.059166561782822
COQ10A	-0.340404193864536	-0.327631702777171	-0.255351142173554	-0.413064616591064	-0.19767580838047	-0.266189317523615
COQ10B	-0.322047118367163	-0.479525448673563	-0.236255896158065	-0.309622441096217	-0.534917961836773	-0.25337549970405
COX4I1	-0.864093156197872	-0.561390206389661	-0.958681420264338	-0.945868529451657	-0.681665208256038	-1.03760429763009
COX4I2	-0.226548231754683	-0.18439997608402	-0.187610543949852	-0.235287509676357	-0.255035166034592	-0.214851793456548
COX6B1	-0.770357457744847	-0.605878855044256	-0.607202934037683	-0.773332908863911	-0.666942076744711	-0.641360338265588
COX6B2	-0.169136246195158	-0.0794298581784999	-0.0188353688589719	-0.251429198854779	-0.0450520828360176	-0.0306563677992976
CPS1	-0.108334038621956	-0.029298111655825	-0.0464703225070796	-0.0885758122980788	0.00300590701612075	-0.0137520321209963
CPSF3	-0.829199878717571	-0.871649016105964	-0.966629321421838	-1.23545181575771	-1.00452678812661	-1.07211619515915
CREBBP	-0.0697110565391832	-0.167125063082783	-0.139388661747857	-0.0310485868668549	-0.144160926070386	-0.102392796478383
CRK	-0.139815597923388	-0.137897167440553	-0.071731018156256	-0.0842093176459931	-0.142522826295888	-0.0529059464137751
CRKL	-0.3387112082067	-0.185085361380964	-0.395888852429254	-0.477663868615867	-0.228650197111031	-0.453919220257513
CRNN	-0.0379392598634259	-0.128249856430876	-0.107765515592989	-0.0996275396088843	-0.10626996608831	-0.205081214347361
CRX	-0.0123110093586115	-0.084628525536323	-0.178455367751515	0.0790625771564907	-0.07987384952746	-0.0815352125283715
CRY1	-0.248149274867312	-0.146943564692571	-0.213371018856494	-0.214400866686939	-0.129124757250608	-0.232768333572085
CRY2	-0.247027340548505	-0.228224290782301	-0.370135021685352	-0.269208766868438	-0.266428797574451	-0.319289261844802
CRYBB2	-0.109282204401487	-0.0820210864095875	-0.0203160371269092	-0.0984375868349311	-0.0537550888878365	-0.0310079591305379
CSTF2	-0.135796493972507	-0.0952388153986312	-0.18584928892908	-0.201129745188118	-0.0887043628990595	-0.196445421654963
CSTF2T	-0.265355280624396	-0.0857549039444051	-0.158886853374314	-0.149956108287282	-0.134409052177756	-0.0936867650442003
CTCFL	-0.107703173896416	-0.070443708321714	-0.0642908020550299	-0.167594723127123	-0.0788334876424844	-0.0759658525064256
CTNNB1	-0.0813229321667767	-0.0341933378874698	-0.112390812484716	-0.126664026832817	-0.0637727791286086	-0.0727451500622017
CTPS1	-0.304454318019962	-0.342712976981153	-0.338756408162017	-0.267217870831906	-0.37308669071251	-0.438394554488897
CTPS2	-0.0820554386525752	-0.162466244770947	-0.0805848336096861	-0.121557459623416	-0.219288876122304	-0.0906023319813165
CTR9	-0.784265736329212	-0.802823943944421	-0.713831913882229	-0.834960276773536	-0.784792974349557	-0.694221751386679
CTSZ	-0.0970157598503484	-0.116082275448114	-0.107074960683621	-0.170275809291567	-0.140307329371265	-0.0934312440675228
CWF19L1	-0.357563648563376	-0.259144493741233	-0.260142908546271	-0.261939609188758	-0.268835939593596	-0.322598389686466
CYFIP1	-0.048255398249108	-0.0133895439389442	-0.0940201660113194	-0.10351593916848	-0.00524822810390174	-0.104386878735062
CYFIP2	-0.152588002415934	-0.136241136584846	-0.169274346222249	-0.172540484608518	-0.211948627901081	-0.176965079185727
CYP26C1	-0.138266586828029	-0.0160309554668356	-0.173007606277595	-0.0688494234001016	-0.0680219880056306	-0.185170673989104
CYP2A6	-0.0596931562411031	-0.0764335568119047	-0.112113650659595	-0.0628145143252739	-0.0184674452590286	-0.0641815238754248
CYP2C8	-0.0539242236916871	0.0630756173581028	-0.0155631870003112	0.0148178553610272	-0.0107559889709724	-0.0190180823613466
CYP7A1	-0.0715346747403421	-0.203822307673838	-0.118579906543044	-0.0899292787016927	-0.208568378380666	-0.167182362931566
DBT	-0.120618505475484	-0.12305163958337	-0.203320518524788	-0.086607190729181	-0.0667248694436973	-0.203082280587948
DCAF4L2	-0.0979263444013913	-0.0602659927370621	-0.0394860055766248	-0.11254364264229	-0.0226659875412441	0.0194242821554211
DCAF8L1	-0.0960060929873927	-0.0623222185481911	-0.166452885406052	-0.145800427131507	-0.0536295648088235	-0.138082034460688
DDI1	-0.13554855745018	-0.116116087385179	-0.217211621599893	-0.056403400958971	-0.0924417530706109	-0.196701537129515
DDI2	-0.19646348081106	-0.0831546679529603	-0.166217012351073	-0.114961460240564	-0.135461053048238	-0.116242963684276
DDX17	-0.269937993799469	-0.119252201700579	-0.205478517247239	-0.254086383879636	-0.254193432487458	-0.260829926746309
DDX39A	-0.0782657277632506	-0.0445099873740293	-0.0699448443152665	-0.159504045187599	-0.040068690516602	-0.0922216438876026
