gene	OMM1.D28A	OMM1.D28B	OMM1.D28C	OMM1.D35A	OMM1.D35B	OMM1.D35C
EPS15	-0.117524396567298	-0.229857575070905	-0.224122937098243	-0.195549924871858	-0.261219277640831	-0.304257712536523
EPS15L1	-0.260616791404987	-0.231211611926809	-0.225878632651764	-0.292172046000667	-0.221853416095026	-0.192836797105023
ERBB3	-0.131384707038773	-0.189685509036905	-0.151347800364225	-0.139961082537279	-0.211159448330729	-0.158376731086077
ERC1	-0.139477162521946	-0.156426719387501	-0.0668491955572615	-0.146099462491318	-0.194388273017474	-0.076204473837145
ERC2	-0.206222207618042	-0.0867163106778162	-0.130596365124466	-0.195635050552994	-0.134702049238189	-0.0988582399906095
ERH	-0.455145366043363	-0.136578624206023	-0.34016550583405	-0.398304187876904	-0.156376812015197	-0.385252920373702
ERN1	-0.107729640928581	-0.175520089112286	-0.135392895679395	-0.088973356771943	-0.240848787930884	-0.0831185972449964
ERN2	-0.142471983116302	-0.0370628948120096	-0.0862790368155832	-0.206009634906391	-0.0460590572838842	-0.173289480406222
ERO1A	-0.0235329283949562	-0.102485072063359	-0.0253263110071454	-0.0419900038884272	-0.094548181410427	-0.0290414564240865
ERO1B	-0.175704713944046	-0.0506819897169488	-0.0614882692305097	-0.161202228381184	-0.063011882002942	-0.066824001937263
ESRP1	-0.127260949173832	-0.095205072844839	-0.103905044630735	-0.123214649394568	-0.114191932657427	-0.117243261675729
ESRP2	-0.198022125500589	-0.128546031414315	-0.105028402804496	-0.217365741845203	-0.120662600614903	-0.149618681707986
EXOC6	-0.250880115837213	-0.104122209442295	-0.171066300526809	-0.238176261662552	-0.119725352992857	-0.147638973825316
EXOC6B	-0.185942043486107	-0.115672444109848	-0.243892318876565	-0.279017207537108	-0.147112238549622	-0.264984136016392
EZH1	-0.348850127034241	-0.234254374199052	-0.20766779866881	-0.391029936931194	-0.27237353278001	-0.127919776126296
EZH2	-0.302752448356467	-0.236099665193422	-0.22408409275782	-0.349288843497708	-0.336783550767473	-0.250059586468879
FAM126A	-0.223334661364735	-0.0674580855810705	-0.0645860083001245	-0.195209433416571	-0.0920921442130091	-0.0758628392593182
FAM126B	-0.100351190984706	-0.0917883357711014	-0.12666473040293	-0.182533551921675	-0.111033050660606	-0.1457273032354
FAM50A	-0.167409485975486	-0.0834403320810666	-0.124855116987272	-0.193220016789074	-0.0447383423544154	-0.138754692685705
FAM50B	-0.0716231107968029	-0.0372664765136077	-0.0738400277571783	-0.111926160921104	-0.0390065923506752	-0.0705477395668442
FAM71A	-0.202374486663706	-0.0317685509745381	-0.0793694063914771	-0.244827455843428	-0.00412050183302341	-0.0620315219552442
FAM71B	-0.266758926834953	-0.157004351180928	-0.124842165960276	-0.305897872143868	-0.157791791641744	-0.102126546225478
FANCF	-0.255862909413004	-0.226498209528498	-0.270474455849531	-0.259876576229106	-0.258629418121519	-0.28999896160025
FANCM	-0.46522851531786	-0.289824969350942	-0.372340420248044	-0.526075280938799	-0.395812107920538	-0.411647611240822
FARS2	-0.478969119191405	-0.415310536758781	-0.35150248230316	-0.761781624996979	-0.602678122311822	-0.460425965714431
FBLN1	-0.130683831188785	-0.0855376214179916	-0.104611354885829	-0.134462107572986	-0.103666558689007	-0.0842949441951047
FCRL3	-0.251846754941273	-0.0394406689434725	-0.0733019202736042	-0.233818891434251	-0.0515181877345613	-0.101364217463283
FDPS	-0.0816346135744965	-0.289892581586174	-0.097657605323651	-0.0829747870536665	-0.330110423561723	-0.0755647000983561
FEZ1	-0.126540917909804	-0.0582306738161516	-0.103608248865466	-0.103089110821585	-0.0859954520406481	-0.110140759293953
FEZ2	-0.177333207780841	-0.150125499672355	-0.0566133740689477	-0.229127788104638	-0.129200105348381	-0.0484726293899533
FKBP10	-0.137136964238127	-0.112441764323292	-0.0906969270822723	-0.219796960983212	-0.112305870754364	-0.0701118225363971
FKBP4	-0.177003810009116	-0.0507846599780815	-0.190007345348954	-0.245589255682954	-0.0302721847306689	-0.200473731041019
FKBP5	-0.212367054994687	-0.169852886432442	-0.0818131778508761	-0.267420838935626	-0.206188194801113	-0.0373835235168771
FKBP9	-0.100732351470153	-0.0823959061740854	-0.0828253449887839	-0.12068022573695	-0.0605303947760878	-0.152459383023932
FLNB	-0.00354296108777453	-0.0285747369141378	-0.0644356411175748	-0.0150753409131679	-0.0355825762884087	-0.0805686782987273
FLNC	-0.0865161552881192	-0.129521096516019	-0.0982043756338571	-0.143692093701971	-0.128384092473172	-0.169842216729591
FLOT1	-0.107380475182113	-0.103574511909314	-0.0291808917745746	-0.126361142252525	-0.132588445078627	-0.0254390616511311
FLOT2	-0.242794838651801	-0.219895697562826	-0.172282467630373	-0.311858629688942	-0.217865593215283	-0.123378539530773
FLT1	-0.0864255325046284	-0.0212037056121886	-0.0308357510398241	-0.100120473786836	-0.00146531795414139	-0.0132238379269149
FMR1	-0.101786006015301	-0.0806445311758548	-0.0438004158167623	-0.123978871181739	-0.0643942899722395	-0.0183742035401138
FNIP1	-0.0677112675099068	-0.0967613723170212	-0.129230251231474	-0.0466647274096027	-0.143948896497891	-0.151400287218879
