gene	Mel285.D28A	Mel285.D28B	Mel285.D28C	Mel285.D49A	Mel285.D49B	Mel285.D49C
HEATR5A	-0.709098926356501	-0.936548773421456	-2.33192355664503	-4.55160891839524	-5.33944893654793	-7.02669957527322
HEATR5B	-1.87991039942533	-1.54932797146053	-0.864997360009157	-5.4653980507502	-5.94686393275805	-5.39439449679043
HMG20B	0.0253405397658405	-0.51825907398335	-1.11372220938035	-3.76434574991455	-5.35586501783924	-4.66831336009083
HMGCL	-1.04249103101402	-0.0628588319395153	-0.739115524254187	-4.83351980391398	-4.81419297262433	-4.94154276739962
HMGCLL1	-0.0688189738649321	0.263647917755048	-1.85130373739416	-4.05120531052679	-4.97856238677545	-6.61759307174141
HMGCS1	-2.40893766466096	-4.91309419176398	-2.50594178101968	-5.48841181832009	-6.38571826110787	-5.51260583102089
HMGCS2	-0.954414775656344	-1.97423630213593	-1.37037622014184	-5.26264620053005	-6.20713744178561	-5.86684191786679
HMSD	-1.73967897161807	-0.120688901436703	-1.68386786867697	-5.05982287194534	-5.00092120403723	-5.15709668329475
HNRNPF	-0.348249593003852	-0.999289367707299	0.544115493892628	-4.10155982657112	-5.41973619883683	-3.92123352234176
HNRNPH1	-0.368734441107827	-2.32187409772147	-3.56100215275142	-4.17703211486365	-6.13454781513634	-5.74147448518555
HNRNPH3	-0.291184114279065	-0.85905799239257	-1.97247246697626	-4.0511709820503	-5.40345551568413	-6.16889030238854
HNRNPK	-2.55873096006034	-2.18723749176318	-2.61474849225276	-6.34434953109124	-5.32267868096753	-6.23661375866522
HOXB1	-1.16872175378367	-1.85108968246804	-0.193621663016549	-4.64621170951183	-5.2731028666397	-4.61208887444476
HPS1	-1.04018807770666	-1.30269148641518	-1.20088360181021	-5.15066772154571	-5.46157021094395	-6.15559247471519
HRAS	-1.48134784880176	-1.2860491164844	-1.43114211415129	-6.47725163802917	-6.13075353274238	-6.54286643719284
HRH1	-0.409763389578969	-0.496538493680298	-0.191900343091325	-4.90235059598964	-6.15817434531322	-5.25067888127448
HRH3	-1.7176291078218	-1.96846507309963	-1.03428712600783	-4.98138826357053	-5.01288749468713	-5.05746457661371
HSCB	-3.43708702026253	-4.51969252945674	-5.26672668630968	-6.53496845480666	-6.49201011469148	-7.04960130038973
HTR2C	-0.565134885741126	-0.724842747618871	-0.621110758702924	-3.29187808801665	-3.47341037806034	-5.33132302262716
HTR3D	-0.617267235411906	-0.651503300992554	-0.842112273189136	-4.01918622149116	-5.32281948028501	-5.39029284414224
HTR3E	0.592655696784249	-0.23600141879077	-1.34823707416058	-3.1624272203374	-5.18214117306031	-5.2334274794147
HUS1	-2.95205762041207	-3.39175891838567	-2.69370557448116	-7.17788072884135	-6.67988132697602	-7.18738935149817
HUS1B	-0.669263838924785	-0.631466868223276	-0.0581753524815556	-4.26653367006298	-5.03501855741469	-5.11383186940883
IAPP	0.884022324782328	0.310394693465956	-0.726505431432175	-3.07968045037039	-4.46953530641661	-5.15392031875164
ICK	-0.987279334495302	-0.179761184425511	-0.540825527875168	-5.48092696907785	-5.40871575733089	-4.85425503729826
IDH1	-2.17902168356731	-0.320130439242899	-1.31256248879234	-5.78222540015705	-4.85600498276927	-5.95911427638995
IDH2	-0.67505236072602	-0.377295514772892	-0.606783551554671	-4.53510231402783	-4.8624005502107	-4.53896564216495
IDH3B	-1.97101954163393	-1.60025789423139	-1.4349445653358	-5.53007435030502	-5.3571434315095	-5.93316762592608
