gene	Mel270.D28A	Mel270.D28B	Mel270.D28C	Mel270.D35A	Mel270.D35B	Mel270.D35C
FAM126B	-0.00730089454901516	-0.160220847258531	-0.0370083085139034	0	-0.190344902922604	-0.103409512837685
FAM50A	-0.759019122821188	-0.520843169338157	-0.692840417542201	-0.715400933858675	-0.591083218483366	-0.687148696796584
FAM50B	-0.0395150805372409	-0.0670155875912416	-0.014190613024375	0	-0.0411843644763069	-0.0401278202958397
FAM71A	-0.262160325959394	-0.278608390167166	-0.156521725989551	-0.331948203934869	-0.365711603346143	-0.145735517642676
FAM71B	-0.297044338892263	-0.0505674581083488	-0.00440869092623492	-0.259465029894199	-0.0560135183373096	0
FANCF	-0.573811299208094	-0.511453716661505	-0.269097941708883	-0.674279397048871	-0.665851048699004	-0.376184885804625
FANCM	-0.690684382046529	-0.726994343946346	-0.823715210027953	-0.722294446393561	-0.797989493527929	-0.925176879346061
FARS2	-0.27513795577107	-0.212789155580883	-0.153666344344911	-0.259974495908932	-0.214790492427484	-0.236986933866478
FBLN1	-0.146411302180115	-0.133370250461254	-0.0997744682132166	-0.291201493419729	-0.190574061350075	-0.0516652405152476
FCRL3	-0.0988603875809368	-0.120020858325303	-0.125185915228322	-0.103015294213466	-0.102190792554429	-0.167756177951893
FDPS	-0.349665966132157	-0.310777348731577	-0.393986317647217	-0.402267126952159	-0.382231322557983	-0.472949335040927
FEZ1	-0.367645123425465	-0.126337911026238	-0.208013426458796	-0.250594564340833	-0.0798083652216211	-0.310389631445776
FEZ2	-0.100978789701055	-0.0754672187756247	-0.235112007535518	-0.140801518524191	-0.089440527801481	-0.201864460903088
FKBP10	-0.216609256780783	-0.03357067511558	-0.221778953600294	-0.342089088980254	0	-0.156827319293413
FKBP4	-0.260343154506642	-0.243350474034465	-0.120078816606268	-0.185286514330232	-0.212248271595312	-0.157975818035656
FKBP5	-0.151018613704287	-0.261574455933576	-0.239631629400177	-0.14091536652741	-0.328954875119371	-0.259139106068117
FKBP9	-0.338177117748267	-0.193722510281932	-0.228116304501207	-0.388289858425466	-0.203895827141994	-0.159469456713125
FLNB	-0.0504870392678567	-0.111601552393987	-0.0860041042501826	-0.058007946409519	-0.097167368694023	-0.113059415576244
FLNC	-0.205678869321481	-0.257971607464914	-0.189779225104411	-0.194872683174179	-0.28278554059386	-0.123972392294707
FLOT1	-0.176155205027275	-0.1575602948116	-0.0405911911668493	-0.159413098066452	-0.163677879406932	-0.0157189858549148
FLOT2	-0.352861864198943	-0.179775543757019	-0.15079985650338	-0.313233358316855	-0.176446504028515	-0.0805180230985559
FLT1	-0.186694343794761	-0.0971076152976826	-0.0529504676138005	-0.19648311169011	-0.0488785744060993	-0.108270786532329
FMR1	-0.109642998118196	-0.00301855723354921	-0.0932931131595826	-0.122684740298523	-0.057317622954681	-0.100402976926188
FNIP1	-0.230823285287201	-0.106914070973415	-0.342570995471614	-0.262560007066488	-0.0930925301019512	-0.353577047876313
FNIP2	-0.16939198282954	-0.270019408902689	-0.15380064252748	-0.203731016569763	-0.202136803316859	-0.221083984456181
FOSL1	-0.207703502237429	-0.507481844148958	-0.194797277652969	-0.154923582068214	-0.514404045030359	-0.230589493951939
FOXA1	-0.167581985907144	-0.122231666898684	-0.479736980010614	-0.152306255326071	-0.146795096370357	-0.460883214345165
FOXB1	-0.240186089528855	-0.135758672466519	-0.0808944094365063	-0.201819039915679	-0.136058649123811	-0.113669003055029
FOXE3	-0.150660869310698	-0.174580516986756	-0.191829972813114	-0.158622066469518	-0.118919781690212	-0.200797327767696
FOXK1	-0.299434860170423	-0.413543085409665	-0.400452135950053	-0.447603194435976	-0.464982655686946	-0.456264964715657
FOXK2	-0.563475846269742	-0.264688443128337	-0.375903626886302	-0.662536177537888	-0.322436981397709	-0.43439333036551
FRS2	-0.355160762906949	-0.296493481811151	-0.282878322670011	-0.293976444632147	-0.364861047534226	-0.265963896421638
FRS3	-0.354372722872758	-0.174206233639663	-0.164424226641335	-0.377896067937887	-0.205346054576142	-0.162098068671401
FRY	-0.127793868294221	-0.118959747150261	-0.0333033681759755	-0.13693913566863	-0.157317899486985	-0.0159367293194111
FRYL	-0.00858367560085471	0	-0.00745386661234753	0	0	0
FSD1	-0.217942234344742	-0.132022886692113	-0.0305464131671656	-0.374902180605474	-0.150935005982124	-0.0189075858320494
FSD1L	-0.134138084779809	-0.207411786048255	-0.102584790376563	-0.182331018536359	-0.251361118304426	-0.139158579477823
FUT5	-0.153931698142418	-0.275585475161576	-0.170511986894956	-0.145292853327113	-0.366688105798684	-0.273314846038607
FXR1	-0.190434472769898	-0.139118530635394	-0.120661704600562	-0.204064706278118	-0.0458447623966335	-0.146347972751402
FXR2	-0.0967276484527442	-0.170618608550963	-0.0465289512829687	-0.142925550552135	-0.232910828211772	-0.0341793948531422
FZD8	-0.0426978686298866	-0.0260279179581982	-0.0570936704116967	-0.0569882820958214	-0.0517190916721367	-0.067370505399456
FZR1	-0.720232680526654	-0.55853462523969	-0.494583910767611	-0.705291602338447	-0.663755195498054	-0.482853404245998
G3BP1	-0.136904786012715	-0.319208560787579	-0.210080219645681	-0.299815927731611	-0.32231653092504	-0.335527540163204
G3BP2	-0.844788390573921	-1.05250253326396	-0.407191355748038	-0.881235870283704	-1.24888118224779	-0.577254841616494
G6PC	-0.260272630920532	-0.208341770735583	-0.181978083976419	-0.422778967096151	-0.267323154401925	-0.24403029422474
GABPB1	-0.204539076814849	-0.337590734010098	-0.140778323840424	-0.255409530381597	-0.485498737405231	-0.150537735576608
GABPB2	-0.330190215056301	-0.210427124913511	-0.118503775886512	-0.334096294946702	-0.171192248796371	-0.121909653608994
GALNT2	-0.0748102732234914	-0.0700322979505041	-0.198530803121279	-0.0527980599867583	-0.0617298665176398	-0.221874815837531
GALNT5	-0.226545710882336	-0.350581762475354	-0.319616827314553	-0.231066088412845	-0.30751190331499	-0.353168491484331
GALR3	-0.123153052220024	-0.262228893941904	-0.438633767957926	-0.0925172833684168	-0.198232963257112	-0.501760136459376
GAPDH	-0.658020369673078	-0.767922900852451	-0.785985725390368	-0.959654290119133	-0.833259312854073	-0.908665733483239
GATAD2A	-0.233736781319286	-0.25394651032563	-0.262267370222249	-0.275615406595031	-0.281389375937852	-0.240143215226716
GBP3	-0.161548116542641	-0.155582422358403	-0.11786376196571	-0.125178505715269	-0.152659267341636	-0.107390466980341
GBX1	-0.120742698671109	-0.173740952856159	-0.0333578330196509	-0.218094805962272	-0.178434550119814	-0.0958895295771679
GBX2	-0.0971480381730089	-0.151111761997637	-0.152578811316805	-0.142374306197971	-0.143178497896373	-0.19679742969666
GCM2	-0.299174796736953	-0.341432385327759	-0.305661820789855	-0.427250832272937	-0.374951676967453	-0.373984588747697
