gene	OMM25.D28A	OMM25.D28B	OMM25.D28C	OMM25.D42A	OMM25.D42B	OMM25.D42C
MTX1	-0.100173219250877	-0.127202315607639	-0.153520197192701	-0.167716557575896	-0.143182022351036	-0.206875936514219
MYBL2	-0.178613913264057	-0.208961186434364	-0.158235300029237	-0.272656813772511	-0.280153518436967	-0.237059734686005
MYBPH	-0.0696155716877735	-0.0959594879750061	-0.097595540070175	-0.164509250869308	-0.109647966683288	-0.0714091922217334
MYBPHL	-0.138746188086705	-0.184664096009319	-0.167892554111423	-0.232292513926629	-0.184763700872061	-0.13827914297234
MYC	-0.896419843383583	-0.943376885166228	-0.907973457326852	-1.21437413099272	-1.54271301697649	-1.39985722852249
MYCN	-0.0713061917927728	-0.0818569400828486	-0.116161700021237	-0.0818348888473365	-0.0823782686550815	-0.142531358457819
MYD88	-0.0347749141329179	-0.0943607237653605	-0.0480217778034406	-0.0186831922752115	-0.123690975153482	-0.0639168179705655
MYH7	-0.151918378048876	-0.0866936638002444	-0.0715219757256527	-0.155312311245242	-0.159404644389313	-0.160911110454497
MYL7	-0.163658740709014	-0.0892835426597336	-0.104630611848685	-0.230142411265958	-0.154732351368886	-0.211942163449569
NAA10	-1.6983710504883	-1.57918771660903	-1.2936215286623	-1.69260813265486	-1.73704995433724	-1.59845240523242
NAA11	-0.18104810369321	-0.267234114604044	-0.177701876088318	-0.189690277651878	-0.281011780454506	-0.19909583067316
NAA15	-1.28756157412413	-1.26618439180546	-1.19964242591607	-1.568326368813	-1.5947013195275	-1.38673554571042
NAA16	-0.332832399630979	-0.368801571721275	-0.119096212145961	-0.38257896222621	-0.48347056102721	-0.0940655852394561
NAE1	-1.03503943824419	-1.01318478740881	-0.907153673266625	-1.12758540817061	-1.11498013995315	-1.05910217779723
NAPA	-0.968825767409342	-0.985069119927451	-0.856260696339009	-0.991267807990488	-1.12772223982158	-0.926464194544014
NAPB	-0.0750687841303769	-0.0626652451174045	-0.0302164964410967	-0.0731866646368151	-0.0433360569121682	-0.0322745533229204
