gene_pair_id	qc_group	cancer_type	sorted_gene_pair	targetA	targetB	mean_norm_gi	median_norm_gi	variance_norm_gi	nexp	n_replicates	n_guide_pairs	n_sig_guide_pairs	mean_grna_count_all	median_norm_gi_all	variance_norm_gi_all	svar	gi_t_score	plow	phigh	fdr
MYBPHL|MYBPH	Mel270 D35	Uveal melanoma	MYBPH|MYBPHL	MYBPHL	MYBPH	0.261670858817837	0.318759121172344	0.775946584102009	96	3	32	0	92.8015564202335	0.0992736458444661	1.03349835299747	0.0194258199007073	1.57476627944186	0.942344798712019	0.0576552012879811	0.942344798712019
RNF144B|RNF144A	Mel270 D35	Uveal melanoma	RNF144A|RNF144B	RNF144B	RNF144A	0.234433688570917	0.322682989669553	0.82948016196491	96	3	32	0	92.8015564202335	0.0992736458444661	1.03349835299747	0.0199893312466326	1.58016413574826	0.942965358656433	0.0570346413435667	0.942965358656433
AP1G1|AP1G2	Mel270 D35	Uveal melanoma	AP1G1|AP1G2	AP1G1	AP1G2	0.228178876813691	0.333644768762153	1.01644588822062	96	3	32	0	92.8015564202335	0.0992736458444661	1.03349835299747	0.0219573915230085	1.58166217196347	0.943136643641127	0.0568633563588727	0.943136643641127
TBK1|IKBKE	Mel270 D35	Uveal melanoma	IKBKE|TBK1	TBK1	IKBKE	0.297939638834318	0.314043527197106	0.66845062962719	96	3	32	0	92.8015564202335	0.0992736458444661	1.03349835299747	0.0182942835378145	1.58787267178263	0.943842432879031	0.0561575671209685	0.943842432879031
FZD8|KIT	Mel270 D35	Uveal melanoma	FZD8|KIT	FZD8	KIT	0.324067007735444	0.299975206125571	0.428755411243263	96	3	32	0	92.8015564202335	0.0992736458444661	1.03349835299747	0.0157711759758784	1.59815430843481	0.944995680181858	0.0550043198181417	0.944995680181858
TAF9B|TAF9	Mel270 D35	Uveal melanoma	TAF9|TAF9B	TAF9B	TAF9	0.25566316944193	0.380785126266245	1.25421616664232	66	3	22	2	92.8015564202335	0.0992736458444661	1.03349835299747	0.030553594453645	1.61051567365075	0.946357336726259	0.0536426632737409	0.946357336726259
NDUFC1|NDUFB4	Mel270 D35	Uveal melanoma	NDUFB4|NDUFC1	NDUFC1	NDUFB4	0.253635733075224	0.319090025589772	0.687980353296946	96	3	32	1	92.8015564202335	0.0992736458444661	1.03349835299747	0.0184998595764435	1.61612829923702	0.946966711556139	0.0530332884438611	0.946966711556139
RNF130|RNF103	Mel270 D35	Uveal melanoma	RNF103|RNF130	RNF130	RNF103	0.187373219778915	0.329300840620312	0.800325615527586	96	3	32	0	92.8015564202335	0.0992736458444661	1.03349835299747	0.0196824412841345	1.63960676252731	0.949456521943331	0.0505434780566688	0.949456521943331
TAP1|ASCL1	Mel270 D35	Uveal melanoma	ASCL1|TAP1	TAP1	ASCL1	0.290445116410172	0.308422824552148	0.445658792949543	96	3	32	0	92.8015564202335	0.0992736458444661	1.03349835299747	0.0159491063096287	1.65610545273096	0.951149767344496	0.0488502326555043	0.951149767344496
ANKRD10|ANKRD37	Mel270 D35	Uveal melanoma	ANKRD10|ANKRD37	ANKRD10	ANKRD37	0.235339498792394	0.298440280526276	0.298404740422562	96	3	32	0	92.8015564202335	0.0992736458444661	1.03349835299747	0.01439906365145	1.65977591936371	0.951520230083462	0.0484797699165381	0.951520230083462
GMPR2|GMPR	Mel270 D35	Uveal melanoma	GMPR|GMPR2	GMPR2	GMPR	0.279737778702683	0.326613813542012	0.685390595988622	96	3	32	0	92.8015564202335	0.0992736458444661	1.03349835299747	0.018472598973198	1.67267734563252	0.95280458432872	0.0471954156712804	0.95280458432872
EPHA3|EFNB1	Mel270 D35	Uveal melanoma	EFNB1|EPHA3	EPHA3	EFNB1	0.377189005381952	0.326557280098976	0.659236282337786	96	3	32	0	92.8015564202335	0.0992736458444661	1.03349835299747	0.0181972904084524	1.68486381059274	0.953992574915559	0.0460074250844406	0.953992574915559
