gene	X921.D28A	X921.D28B	X921.D28C	X921.D42A	X921.D42B	X921.D42C
CHMP1B	-0.262382465954062	-0.212244245951383	-0.237590055466345	-0.271748249299685	-0.341692854540456	-0.238051141054175
CHORDC1	-1.13902885956754	-1.44391972006326	-1.11888142676346	-1.46719605436486	-1.58907210724415	-1.59011272460458
CHRNB3	-0.574664975169667	-0.5118601877066	-0.494623248218043	-0.909979461926059	-0.608536326368063	-0.483711269387147
CHSY1	-0.132678400632272	-0.14574054694611	-0.188733632238022	-0.242933588359306	-0.179295550215264	-0.185419898781236
CHSY3	-0.360558274661123	-0.392992848836896	-0.321959354783467	-0.298306978713157	-0.376931196672599	-0.374739887830392
CHUK	-0.281728339914703	-0.361785383144002	-0.380000284280193	-0.33994841940626	-0.549788215189764	-0.473876886775333
CKAP5	-1.07142192072318	-1.22536719807645	-1.1295778238242	-1.4835638080176	-1.54055882029624	-1.56161863261184
CLASP1	-0.473386189224131	-0.383323596667507	-0.365928004573146	-0.57263478468656	-0.552958855661724	-0.46723011068832
CLASP2	-0.168197136703398	-0.14028634772557	-0.237363535822881	-0.183369396796843	-0.0890645642806401	-0.405751071120064
CLCA1	-0.184875576519886	-0.154351633664642	-0.234996120657806	-0.25320279394625	-0.12749834984515	-0.383941541025802
CLDN4	-0.413162491032189	-0.638937181557807	-0.488755041199893	-0.42562285596228	-0.699343629815259	-0.541592819735941
CLIP4	-0.023652029753063	-0.0772606070317588	-0.10584085814185	-0.0767563114027795	-0.138031642523978	-0.14855748890954
CLNS1A	-1.22717012510989	-1.2973088817359	-1.22004335445437	-1.60150247392878	-1.71006350551855	-1.55437280230595
CLTA	-0.626946859243238	-0.664401892152666	-0.666030036696207	-0.867901720992376	-0.809838605859089	-0.756472376197116
CLTB	-0.254357218496665	-0.280912156672677	-0.322252192119763	-0.284799577815242	-0.306656849928841	-0.373509719566596
CLTC	-1.19046777840438	-1.38027602933774	-1.32777811681747	-1.63138642901838	-1.78980866126699	-1.50812194707758
CLTCL1	-0.172433067701314	-0.146709173429644	-0.25253579265823	-0.104544267496734	-0.138795006096416	-0.198720132744729
CNOT6	-0.293533382033711	-0.333898138323932	-0.291775567416857	-0.324052547319659	-0.31818363817897	-0.314429301999686
CNOT6L	-0.0416389348930924	-0.14967165311799	-0.155233482925831	-0.0575489026636989	-0.18651879275674	-0.191585387368629
CNOT7	-0.676529936391196	-0.721301694031109	-0.503979864667598	-0.693931631464077	-1.11397583931936	-0.772437156802028
CNOT8	-0.352345715229433	-0.226631650711922	-0.321243788906787	-0.481553543245714	-0.23620957848578	-0.32250223229257
COPA	-1.11745461564769	-1.29842507669853	-1.57463348293068	-1.30383677617388	-1.41593402943897	-2.14349780912828
COPG1	-0.499428809837894	-0.398555092305167	-0.468676189514848	-0.599758477189799	-0.542731951592788	-0.521212938446163
COPG2	-0.292087436079775	-0.192784928554206	-0.216111320730061	-0.42286975039902	-0.268657134505844	-0.239691568641087
COPS7A	-0.358849067403756	-0.375482067906881	-0.387269395807237	-0.547703288711305	-0.403685455704166	-0.465400563433341
COPS7B	-0.452523193336743	-0.45390195193645	-0.38236308985845	-0.671649312214371	-0.657571478310222	-0.604812814455348
COPZ1	-0.74237011533875	-0.701403829273795	-0.643441662819984	-0.822742568573803	-0.874049096761678	-0.826977526444652
COPZ2	-0.364474287501402	-0.353373906696261	-0.215975531212248	-0.438848225596893	-0.347175441986629	-0.207462092521895
COQ10A	-0.356670221720466	-0.527630583663792	-0.521477067430226	-0.336601322251766	-0.579958326306363	-0.459638151543442
COQ10B	-0.198507197629622	-0.17775575712529	-0.20643021474597	-0.302645848116322	-0.189771320156651	-0.287644753694567
COX4I1	-0.544273524340572	-0.700793501640606	-0.663213097539331	-0.698177985517473	-0.955412954459158	-0.835567074429326
COX4I2	-0.435081744961419	-0.36720361236202	-0.524394566273369	-0.527950525973611	-0.407506548224896	-0.482143583470468
COX6B1	-0.711623613914201	-0.870674854316107	-0.789634858819759	-0.90263400287295	-0.964987800244196	-0.91916990743877
COX6B2	-0.414654281024445	-0.405552234315162	-0.400669098560096	-0.456591966353066	-0.463928009996009	-0.516211474155853
CPS1	-0.240386375748086	-0.183385070619065	-0.172862588192974	-0.288755860734464	-0.184534773826278	-0.198457040444506
CPSF3	-0.816108440627081	-0.842678150562589	-0.64639876004704	-1.06730162893802	-0.825841941784519	-0.810745064392141
CREBBP	-0.405900818187713	-0.312362701277971	-0.406760434354898	-0.231204363277721	-0.256417186975472	-0.349664711857497
CRK	-0.417520563102856	-0.376996901993325	-0.502309164537359	-0.569440144509375	-0.512777141929524	-0.597505579878473
CRKL	-0.852382055789299	-0.860959083853821	-0.812475241046009	-1.01804608859124	-0.965959652900859	-1.02006703321989
CRNN	-0.269908937961544	-0.313292733673549	-0.353569587529453	-0.329618209661373	-0.50152239862888	-0.498193419363175
CRX	-0.210701476612716	-0.24041186956729	-0.320780341995398	-0.330654111764407	-0.448435299577438	-0.482254865905059
CRY1	-0.43571484765488	-0.368847726416252	-0.386630372743999	-0.654811187322533	-0.471250306243504	-0.472268712347344
CRY2	-0.523897295708448	-0.490224638512508	-0.485103948989328	-0.614051793674446	-0.490055540687075	-0.483244260909511
CRYBB2	-0.282559136698279	-0.30880954651978	-0.311058941945481	-0.203135485696659	-0.266686255197906	-0.278397842304599
CSTF2	-0.196995966322869	-0.12087151537883	-0.126413489901452	-0.365646427693234	-0.17368212449762	-0.198748964646366
CSTF2T	-0.38699141526142	-0.422183180045809	-0.433286179015108	-0.51145170144976	-0.540208412993674	-0.563420199291124
CTCFL	-0.182384537376835	-0.270570090185273	-0.216226616502867	-0.233956174898529	-0.25477720802343	-0.401744230819102
CTNNB1	-0.100770547963209	-0.123554024479149	-0.110289701468905	-0.0751236345874679	-0.120953969128295	-0.0446776083397103
CTPS1	-0.397671845596495	-0.47323273935785	-0.430998495616634	-0.736272850451349	-0.73614190256938	-0.653776049799164
CTPS2	-0.206368403497982	-0.167760729497581	-0.214943576172459	-0.354060725691181	-0.407063066942562	-0.358205193554746
CTR9	-0.897399660848965	-0.867161924197734	-0.929387436014162	-0.86690537961986	-1.04573288915495	-1.10986741364661
CTSZ	-0.294886178529476	-0.332909469403752	-0.360154605924186	-0.324073791822451	-0.461200983910084	-0.481949440560718
CWF19L1	-0.539902572311624	-0.488723195804191	-0.560847452075236	-0.632760424754423	-0.739188148559574	-0.684988486366892
CYFIP1	-0.38245411584614	-0.415985189633663	-0.420002393601768	-0.500032390963495	-0.623163775409085	-0.475285267725418
CYFIP2	-0.183540137010067	-0.23681755379245	-0.307924619794995	-0.206222346888003	-0.182884272422078	-0.298658628842485
CYP26C1	-0.171021654224094	-0.25115057307935	-0.23047071452151	-0.296898381018872	-0.365051407306755	-0.308821501266379
CYP2A6	-0.226627446499095	-0.237090495227748	-0.271373153610197	-0.247998810579378	-0.20782019474501	-0.316917339080827
CYP2C8	-0.122745450839591	-0.192257782608155	-0.300363300910375	-0.145917696206125	-0.182607250020715	-0.288824545156959
CYP7A1	-0.486290395618971	-0.503669737666186	-0.616880703364881	-0.695799836332351	-0.607470937634686	-0.826654015979895
DBT	-0.225240309021674	-0.260261237556584	-0.297690346421974	-0.364928197604517	-0.351918597645068	-0.27321803925575
DCAF4L2	-0.269145144112892	-0.303281634960734	-0.446013387858904	-0.301742066953194	-0.273427251443261	-0.528970516490517
DCAF8L1	-0.142588623678693	-0.0899622200242082	-0.176198969437641	-0.232290462026324	-0.116433832696747	-0.165173060051087
DDI1	-0.225560830969685	-0.229700593122797	-0.199937419799945	-0.363135598049835	-0.247903072932296	-0.289267409164906
DDI2	-0.198784932698901	-0.16135408736807	-0.148306716896321	-0.239512132824911	-0.0337297864743694	-0.293414434954639
DDX17	-0.472494169526786	-0.341492371431965	-0.390108481631444	-0.493655380010569	-0.263720922701113	-0.406227022093778
DDX39A	-0.2080588543702	-0.227322892568247	-0.224677172576804	-0.215579656250985	-0.31473255711204	-0.256255860628441
DDX39B	-0.605371842965006	-0.585628813994041	-0.736797062046017	-0.647827513851318	-0.693543453484156	-0.982961349902278
DDX5	-0.742431397505071	-0.578253454263979	-0.733997767263623	-0.832882079039175	-0.888591983359702	-0.821707955013575
DEGS1	-0.138250063151223	-0.18680037247902	-0.137469051632606	-0.137262067273582	-0.165098327234566	-0.113552192640614
DEGS2	-0.173778507929916	-0.200500000626099	-0.239280378819514	-0.0950429746431325	-0.238499073225652	-0.270273551405582
DENND5A	-0.248835565915011	-0.238199320533542	-0.269502649154161	-0.390053641504122	-0.264459227492577	-0.387749163034356
DENND5B	-0.201791258356291	-0.19062968657944	-0.157946266456978	-0.409277266781392	-0.202915983423377	-0.263162290690722
DGAT1	-0.624250511739274	-0.662929473583442	-0.662498351223034	-0.827045022535992	-0.638097791551583	-0.907266564861921
DGAT2L6	-0.16805706952887	-0.177651028263812	-0.123906771769576	-0.205544300018596	-0.339091564509551	-0.219279712664326
DGKI	-0.186254842475741	-0.232131689186223	-0.253863412756558	-0.271048408340845	-0.257440625252734	-0.31597985321823
DGKZ	-0.866450504738551	-1.16788097323544	-1.0945950726785	-1.12371149838638	-1.69230084933249	-1.4731154527267
DHX29	-0.8312198811025	-0.625043508910072	-0.76468973924593	-0.886009539081005	-0.666325794823841	-1.13250957230433
DHX9	-1.01635954088748	-0.881992408111993	-1.29266615652234	-1.54802196585514	-1.19881831904263	-1.45782205206048
DLL1	-0.19173968199942	-0.207941507502743	-0.160862917190791	-0.204933468124202	-0.17517751180907	-0.264863382131742
DLL4	-0.220395369548747	-0.241548729572336	-0.220319278548811	-0.281398019087642	-0.360422569811236	-0.34083386552266
DMD	-0.165614628622185	-0.206484540813645	-0.132598116712499	-0.235476954498334	-0.205980647732077	-0.138720991800131
DMP1	-0.247419344024638	-0.344546589195968	-0.221114775394706	-0.268770678223994	-0.443446106174592	-0.268843899814601
DMXL1	-0.57516828893751	-0.542973953802032	-0.472378213976852	-0.553082952025351	-0.635793594222171	-0.610627610303109
DMXL2	-0.246323567802255	-0.248813196682764	-0.330701151805646	-0.362820631404799	-0.249752769342125	-0.374751608548577
DNAJC15	-0.233898411767463	-0.254023495483136	-0.160220929827465	-0.25140417401592	-0.369249563547045	-0.0644243533442131
DNAJC19	-0.181210279009663	-0.148249389451806	-0.163545817566982	-0.286781301370069	-0.138087213886701	-0.247438678182706
DPCR1	-0.194962017219141	-0.150289861589535	-0.215062287141354	-0.295763872351109	-0.155535987896239	-0.270411326860076
DRD3	-0.17562891668051	-0.12642730346924	-0.286657488474995	-0.336018830289529	-0.187638850984949	-0.333467260975718
DST	-0.329462524422205	-0.369657381556937	-0.330813688258483	-0.414733255695047	-0.386207144597981	-0.340264283508643
DUOX1	-0.317124393700158	-0.328394830164021	-0.346192173198078	-0.226449108921509	-0.289769150153239	-0.340269584241582
DUOX2	-0.220878079950423	-0.211191043495326	-0.181337934111395	-0.331572299578511	-0.222077630602167	-0.261233913915512
DUSP10	-0.353166368420786	-0.391711393525694	-0.282763994828747	-0.42177456794645	-0.451272419871343	-0.44403476446832
DYNC1LI1	-0.200416916813164	-0.177803711416037	-0.145118470766134	-0.2509060526664	-0.136981910091369	-0.175782198874897
DYNC1LI2	-0.187192038264693	-0.201296662974829	-0.272715283714045	-0.381895815054111	-0.245971479646962	-0.372991919946555
DYNLRB1	-0.925975077944222	-0.801414655567368	-0.96628306471818	-1.32919232190233	-0.894110699695573	-1.3171796232412
DYNLRB2	-0.163959743808077	-0.131067646160593	-0.0735998884655157	-0.184725372696332	-0.1036857436105	-0.111469530367616
DYNLT1	-0.11620710189216	-0.14080592492188	-0.185639264443392	-0.187793480889081	-0.085223849715696	-0.185828639686701
DYNLT3	-0.177503192407522	-0.224557264155484	-0.19363928411531	-0.197138609894524	-0.2257761011315	-0.215586617204429
DZIP1L	-0.138600264770639	-0.181884445266731	-0.132031959038389	-0.149895735804414	-0.155159196298535	-0.209208203640012
DZIP3	-0.0973916434700347	-0.148874367576591	-0.172662614291569	-0.109334143857063	-0.171688030913704	-0.215807312318199
E2F3	-1.07186151000535	-1.09553028950515	-1.34457950434973	-1.48288125076684	-1.5401061356026	-1.78974318366876
E2F4	-0.340999051943459	-0.391076354606662	-0.423671209276031	-0.518657157081323	-0.545405400764737	-0.556005057608713
EAF1	-0.49236862721916	-0.431303111748547	-0.435481760022026	-0.812175528000506	-0.602451900125348	-0.651426338240084
EAF2	-0.104969646203524	-0.13805498775002	-0.0999515141601009	-0.116430740247767	-0.224898601472151	-0.117994195974249
EEFSEC	-0.41621102388617	-0.496611580113523	-0.425123586823375	-0.659898748987619	-0.768686531171745	-0.878374073345198
EFNB1	-0.099729672609256	-0.144661620815057	-0.19515684987476	-0.121041909263684	-0.250832999990198	-0.163641318318649
EFR3A	-0.415409158470262	-0.46137387174102	-0.430704712343975	-0.543356841774878	-0.67155147009862	-0.440978644417062
EFR3B	-0.258978577529998	-0.357239077317058	-0.314114516165816	-0.318114840559622	-0.472233927163268	-0.478591217614665
EGFR	-0.224800144972293	-0.361119491593109	-0.25670997215816	-0.302561356169765	-0.373713177917181	-0.29520271985437
EIF3B	-0.904546344842425	-0.996354037910881	-1.01843158052925	-1.27546311368035	-1.39398626105256	-1.12889249667677
EIF3J	-0.661841631513299	-0.637055070329452	-0.635374126599031	-0.783115485266412	-0.699065827020152	-0.843041764753791
EIF3L	-0.917651069667821	-0.964567813558852	-0.989529064501611	-1.02341393261212	-1.15453775853831	-1.2340827554684
EIF4A3	-0.943103559306932	-0.916398419514193	-0.982552303954713	-1.06722642235834	-1.13993688420478	-1.32637052459819
ELL	-1.0562756525369	-0.976727316151619	-1.04333501639679	-1.50587263706541	-1.31112225350564	-1.23557339166041
ELL2	-0.221199174114256	-0.288899594870562	-0.230239793007543	-0.200352208176154	-0.320144151759804	-0.324146312025645
ENOX1	-0.148417554152738	-0.155191900220722	-0.151192630696279	-0.183571218455804	-0.257315686187424	-0.176743967794517
ENOX2	-0.0546661867405877	-0.111053331202189	-0.115688312475697	-0.137501679848037	-0.155003226402173	-0.137259524252198
EP300	-0.582511213515022	-0.521506912213872	-0.457852809402964	-0.569033333756714	-0.417561996910675	-0.593677671258289
EPC1	-0.243440961339032	-0.342459129853748	-0.320182737852966	-0.356823147036603	-0.561895291892286	-0.55500645480788
EPC2	-0.691857353003624	-0.894097134175812	-0.745193573290589	-0.967937672911059	-1.29815347986524	-1.08187312298759
EPHA2	-0.328706668862137	-0.357386544906455	-0.242473354142689	-0.385895849935575	-0.279826020993548	-0.309020562067041
EPHA3	-0.153022858466059	-0.0776176249929485	-0.14182646243857	-0.210206081939032	-0.100663246108799	-0.14316987287056
EPS15	-0.62668517362155	-0.521059330632053	-0.510773187681847	-0.823293683253695	-0.749912432058662	-0.813482139089906
EPS15L1	-0.529748732372442	-0.654954146597231	-0.690525563735892	-0.569499106903302	-0.659480145923428	-0.796805130367371
ERBB3	-0.456356449260109	-0.541786137846551	-0.536850547345182	-0.740178980485112	-0.735118427885722	-0.709332383708635
ERC1	-0.125168264760428	-0.193036595695636	-0.193793863670321	-0.196944445018697	-0.223472363700361	-0.160638679766447
ERC2	-0.236109485026366	-0.198629551668092	-0.176296949280471	-0.311235589040077	-0.228146384852395	-0.0997701445265667
ERH	-0.961421865974084	-1.11262541001706	-1.02740274710205	-1.00136842306874	-1.46045188790972	-1.33960334906681
ERN1	-0.258582978235861	-0.269760904217134	-0.259685984512375	-0.33797243246589	-0.32722742130805	-0.259012183688063
ERN2	-0.286824704714232	-0.290182297546262	-0.344721188722471	-0.365098434771211	-0.36915146059669	-0.446640387320702
ERO1A	-0.147237064286984	-0.121160395905779	-0.121603086196603	-0.143398673247717	-0.147302611422097	-0.153599385251526
ERO1B	-0.262812815938184	-0.29172557549264	-0.386473857010735	-0.387975166813258	-0.324482937736809	-0.459002919389139
ESRP1	-0.464527558513719	-0.474388315493126	-0.613003606952123	-0.677947465079953	-0.433757804801354	-0.707810133218875
ESRP2	-0.335861551293063	-0.375761006625455	-0.329919094547625	-0.346585000959672	-0.451614019202415	-0.344951145357465
EXOC6	-0.222571423449526	-0.257447601104711	-0.227837270762259	-0.174497521797519	-0.327113103927491	-0.213261856110175
EXOC6B	-0.304159321426956	-0.313541983932306	-0.255086462686106	-0.452500603587282	-0.564804710118651	-0.429934104404631
EZH1	-0.324963693967333	-0.424688849997832	-0.435071036429882	-0.460924477553981	-0.673127852708896	-0.425889651705416
EZH2	-0.22350228930439	-0.0821214163265102	-0.154663609394607	-0.223522424789603	-0.190709649323169	-0.223549551682384
FAM126A	-0.139972056093217	-0.149540505044757	-0.234646521559824	-0.220970483841818	-0.327617522505845	-0.221584312742631
FAM126B	-0.203597698629473	-0.181949245972351	-0.135592566105161	-0.228448763892543	-0.216408282606776	-0.201393537907374
FAM50A	-0.706123998809768	-0.712768982572485	-0.741036737284536	-0.960651934367711	-0.944177540069858	-1.09700585941394
FAM50B	-0.214009028730214	-0.200369413373194	-0.230006200264277	-0.280114907331658	-0.131824475074784	-0.267998399150753
FAM71A	-0.199376856342528	-0.32597479935737	-0.48028668409994	-0.275938330534619	-0.380551818001247	-0.526023894136207
FAM71B	-0.202485557789129	-0.246051591632483	-0.192836480842293	-0.349332122830306	-0.362859967441297	-0.274969263940568
FANCF	-0.477540829773042	-0.464821067983561	-0.498655104511398	-0.735867958242589	-0.814388479711924	-0.790787625491531
FANCM	-0.48996752449641	-0.521901440982935	-0.591253542488304	-0.808007353053619	-0.840171080189328	-0.860994384301476
FARS2	-0.8517878898674	-0.757259049435416	-0.668204030461513	-1.23996429933227	-0.875592110939564	-0.799386177067364
FBLN1	-0.181887846301237	-0.143871114974316	-0.247499225415989	-0.125923228479036	-0.0831166442144435	-0.237725853073438
FCRL3	-0.259292927102599	-0.251450472949412	-0.280575394379967	-0.280942503678673	-0.268728768367306	-0.328996098782721
FDPS	-1.0354161892626	-1.02307220704241	-1.02305595518075	-1.11240158411607	-0.963024038066912	-1.30578838555019
FEZ1	-0.108102472639434	-0.121276910756824	-0.143383967964518	-0.177189794980021	-0.232506665234295	-0.175766523051169
FEZ2	-0.347806564144768	-0.335158632536888	-0.277512677186117	-0.491582984749421	-0.348852338390754	-0.263226151161929
FKBP10	-0.334274924481687	-0.342046215339472	-0.309335213557689	-0.343431300252049	-0.496167735602146	-0.355607311172386
FKBP4	-0.478177165183759	-0.436462614713983	-0.503701182511337	-0.61505640148596	-0.52023117741116	-0.571345383931843
FKBP5	-0.381982354429169	-0.382085496265029	-0.403235347991635	-0.511411890423918	-0.532328849541075	-0.444110657258191
FKBP9	-0.462039279885745	-0.365341531621579	-0.446713802985094	-0.478342938786836	-0.53876249031031	-0.606437736667889
FLNB	-0.102165061601891	-0.182972984932025	-0.119336190617366	-0.0653124316692909	-0.191724069154243	-0.102428528044224
FLNC	-0.305688252800709	-0.346686158678848	-0.390719781902903	-0.361799231241957	-0.380268934963216	-0.468747059345002
FLOT1	-0.336717149988624	-0.323162313354125	-0.307293588230761	-0.326156939536066	-0.391620977858057	-0.365399126229617
FLOT2	-0.234651215204029	-0.31194699785906	-0.227057488089001	-0.206452030101422	-0.381870190658878	-0.313081028174499
FLT1	-0.255242116295772	-0.222435563202125	-0.233961661784271	-0.332891137419686	-0.193621866920881	-0.300083330971501
FMR1	-0.116020376485696	-0.19038418356732	-0.161785443911172	-0.170515167014163	-0.29262106993991	-0.227164735778891
FNIP1	-0.267235012376688	-0.171211262893717	-0.220005446072472	-0.485582300948634	-0.175200841485791	-0.282806511300777
FNIP2	-0.283375494578643	-0.351111904711748	-0.330864751622064	-0.316585448471215	-0.476102793822887	-0.431458238637248
FOSL1	-0.411169722930826	-0.455467550957155	-0.477134206791131	-0.494174675145153	-0.48471307602425	-0.596472658698229
FOXA1	-0.230918315015172	-0.248787851722428	-0.186813354037892	-0.226075431276107	-0.194338749920038	-0.217598042985829
FOXB1	-0.248695534448728	-0.266979237585833	-0.234420227261585	-0.389901883831153	-0.204309726518023	-0.359687486253933
FOXE3	-0.235847285030548	-0.191911141506505	-0.150796410526704	-0.262169451098882	-0.183282180660581	-0.0860262129995507
FOXK1	-0.566972368079182	-0.469119756417059	-0.447743596577801	-0.784910278800747	-0.500339376498768	-0.595963805116464
FOXK2	-0.453478126784442	-0.615122352057822	-0.589296517590534	-0.675051345543566	-0.619755333097422	-0.548464241275647
FRS2	-0.124687343642903	-0.180501779153339	-0.174139849025126	-0.116822883564707	-0.335765230743631	-0.170569237577411
FRS3	-0.619503152816485	-0.661187330932165	-0.604593520285154	-0.764626265978229	-0.8275515338912	-0.643014459299471
FRY	-0.210138504224275	-0.273807640429695	-0.165995587976998	-0.167104217482404	-0.271836383341404	-0.195317768677344
FRYL	-0.0522872580990132	-0.0523776457733434	-0.104792557344522	-0.0455352249897656	0	-0.140802586014554
FSD1	-0.390272929096727	-0.308160425989718	-0.321046529596073	-0.331451295418166	-0.157944260888438	-0.328318511286923
FSD1L	-0.147287621954236	-0.190114625542187	-0.133857848555949	-0.148981766912073	-0.221998972149981	-0.199252443733302
FUT5	-0.354538581145873	-0.380274522803329	-0.288495009588018	-0.384994280162862	-0.548069711737072	-0.292721438686255
FXR1	-0.192594913657633	-0.186727921012151	-0.220955338453447	-0.263085517396619	-0.340429159672767	-0.292781462129397
FXR2	-0.317217464443096	-0.33336077580906	-0.319514585681797	-0.436748572347544	-0.36392435354337	-0.311464312026268
FZD8	-0.263958464009151	-0.283681083937566	-0.212887294796933	-0.181409098386717	-0.319143739814341	-0.190973633408015
FZR1	-0.374352673689649	-0.377712014234528	-0.358131297711098	-0.406245454965884	-0.316487723130081	-0.345051509356194
G3BP1	-0.39422378683005	-0.371440538580376	-0.43977791296987	-0.620503762326634	-0.549425638703439	-0.642507620689175
G3BP2	-0.246473507656592	-0.240490687964088	-0.148963272693525	-0.187590727826773	-0.192181747055965	-0.0632206686067457
G6PC	-0.215069965284146	-0.35738595773452	-0.278528708831032	-0.369276430287242	-0.441546792581682	-0.493179289953494
GABPB1	-0.459524660831278	-0.534693287533859	-0.502832874782	-0.715587413994961	-0.85645394661525	-0.677361660481428
GABPB2	-0.362985929388792	-0.307317865596841	-0.317766681728402	-0.42768522379226	-0.220153379661867	-0.426286586840909
GALNT2	-0.319722394751486	-0.195103806586291	-0.287787058568042	-0.296955717655732	-0.188553820099364	-0.278132680259229
GALNT5	-0.27721394828087	-0.161534770452725	-0.295536723107655	-0.30600803549141	-0.132559901141257	-0.274013437660546
GALR3	-0.348296972821922	-0.272073964498375	-0.295694584786891	-0.264631653960111	-0.252940979069854	-0.158999352804186
GAPDH	-1.03100564430161	-1.1462307004783	-0.87749941666314	-1.23266184984171	-1.35699156683172	-1.27586408523543
GATAD2A	-0.93063439182607	-0.892247154705827	-0.880093311573786	-1.42437017077755	-1.23333220192007	-0.976760648289998
GBP3	-0.173926390182411	-0.167952281718161	-0.219139617800891	-0.169297103319747	-0.182832322920717	-0.300490019606887
GBX1	-0.269219223633557	-0.222306247288274	-0.198691338988629	-0.343073951614619	-0.281126826495123	-0.303971825332042
GBX2	-0.234423334023905	-0.258024050681056	-0.166213297093778	-0.253276956460054	-0.495094725007178	-0.223509494589337
GCM2	-0.467780973646929	-0.516367693872016	-0.484161854552138	-0.693258135190877	-0.612354473067773	-0.786233702988082
GDF15	-0.321355727402913	-0.265895489850952	-0.288166752088336	-0.383551810830634	-0.327010650391792	-0.344636941773222
GDI1	-0.146263837414014	-0.10238189037136	-0.16364854949967	-0.155841939988656	-0.200591329480111	-0.206657653830301
GDI2	-0.790495599781199	-0.813644449454337	-0.822857488663526	-1.08079934390702	-1.15724923637707	-1.02155890934958
GFM1	-0.644389693497331	-0.662526232708808	-0.784226525921547	-1.04603801583113	-0.722690063644943	-1.22130088064753
GIT1	-0.137971789634289	-0.223427639212474	-0.163615064043751	-0.228134226033821	-0.310214545024633	-0.254255312308955
GIT2	-0.163586590342735	-0.322386379115751	-0.347813521447097	-0.212352397988975	-0.246732277540755	-0.271612353416875
GJA8	-0.44158307867834	-0.425522258367114	-0.461370360753137	-0.448335690339766	-0.527108101866203	-0.468426169815792
GLIS3	-0.11073077502243	-0.0810452418617002	-0.111858611232938	-0.0957107502429735	-0.166291113417328	-0.24870538774689
GLT6D1	-0.330201949562792	-0.461258209164406	-0.463417187597202	-0.451139647698115	-0.561561014450324	-0.747945319004748
GMPR	-0.408654134309992	-0.451697017150384	-0.343868397578178	-0.425258371735008	-0.493529378894163	-0.307047795316954
GMPR2	-0.353843437989698	-0.281569339848698	-0.343153867888179	-0.321417459562742	-0.387921890288447	-0.323887363899074
GNB3	-0.451552888646294	-0.532105057966033	-0.551480223706297	-0.484504874352768	-0.603974706049352	-0.725168181717009
GOLPH3	-0.312722953626978	-0.219067466369635	-0.303629874506159	-0.361793115921104	-0.231983336064779	-0.28612622420276
GOLPH3L	-0.253185801998403	-0.281875604408745	-0.30028555672942	-0.263993321414206	-0.355549127404992	-0.331254648221187
GOLT1A	-0.297805997378258	-0.376432845050814	-0.351450268821037	-0.373228542697216	-0.404975295173776	-0.483144059546249
GOLT1B	-0.211853518391344	-0.185564246679507	-0.145212993350267	-0.318847987014761	-0.264611905361582	-0.147961455181094
GPR151	-0.296415945985957	-0.335460907345479	-0.324148986243081	-0.397496687383615	-0.469517920194384	-0.454459616404143
GPR183	-0.153314391769877	-0.156555528183422	-0.158398112982536	-0.184956054648667	-0.209584879135788	-0.175321174592623
GPR50	-0.0274484985301787	-0.119627206155353	-0.0976979399031003	-0.00424730959000614	-0.148956520476006	-0.155683227720444
GPSM1	-0.551371700151206	-0.55573957828604	-0.564355268183759	-0.563041729264389	-0.655647940769542	-0.769165996965965
GPSM2	-0.32281172620248	-0.382272114903577	-0.292852183974316	-0.55189892683718	-0.358193010278956	-0.389505486443752
GRHL2	-0.451794519153342	-0.544182734721712	-0.475135813492521	-0.439221288874143	-0.627098747112832	-0.604342652874592
GRHL3	-0.214586862307834	-0.267782157421003	-0.251515291778913	-0.242068295774841	-0.374105779558485	-0.292016367329899
GRIP1	-0.248068021961086	-0.316705947632572	-0.267908425173932	-0.320786696673762	-0.322715590315883	-0.37120864243434
GRIP2	-0.206986881386042	-0.196353193756473	-0.318795004151799	-0.286591269378616	-0.218710233788448	-0.347511909915415
GRM4	-0.405851381344647	-0.397842048703373	-0.417338755878943	-0.597906167343153	-0.361386502037914	-0.511289426827935
GSDMD	-0.7462564160006	-0.663236722655176	-0.782672284175019	-0.890356070367238	-0.777733017437603	-0.944637814093795
GSTP1	-0.58436333642136	-0.536061864809252	-0.628972264983093	-0.689564333001598	-0.773414592782726	-0.632005210928437
GSX1	-0.515508547329289	-0.530607318243789	-0.310742186599455	-0.76683927848217	-0.614891248638877	-0.285108606999733
GSX2	-0.233661875083338	-0.157735465267737	-0.169121460771974	-0.228626554432154	-0.120494331068266	-0.115145461919593
GTF3C1	-0.821791070625526	-0.923741412850502	-0.88345709159309	-1.15213163480255	-1.09217886183648	-1.25899812055204
GXYLT1	-0.508396491644026	-0.439926548587197	-0.655368804240518	-0.568634272346797	-0.327615937195503	-0.770403871760539
GXYLT2	-0.201876312985131	-0.121533919438708	-0.164895339183381	-0.297238082596518	-0.126921763766868	-0.202217640559652
GYS1	-0.420869777280616	-0.341609621684463	-0.413105424577939	-0.591916732094467	-0.658110563313118	-0.498622735169455
GYS2	-0.243665539924684	-0.317325628672203	-0.245331410970434	-0.256592427664811	-0.353100252364108	-0.307713582704238
H1FOO	-0.218326117657225	-0.313653868884146	-0.292041704044175	-0.290414628513919	-0.36860191483958	-0.33636416062199
H2AFX	-0.479963698517493	-0.568311592292024	-0.545457460043333	-0.714305927636411	-0.844532231123581	-0.668100950957448
H2BFM	-0.176066906505287	-0.203816315528366	-0.228432247414641	-0.243786650306	-0.239598862552473	-0.245104700828712
