gene	MP38.D28A	MP38.D28B	MP38.D28C	MP38.D65A	MP38.D65B	MP38.D65C
CLNS1A	-0.83934332211395	-0.916384417083434	-0.949367723311656	-1.95753638086935	-2.03218481046548	-1.84153044217278
CLTA	-0.0993650206968124	-0.0828629681104387	-0.105092284820764	-0.111990402476443	-0.05172174753417	-0.0477955836899122
CLTB	-0.0583213675468425	-0.0751797917122344	-0.0294272068824306	-0.368130217347638	-0.138372978573392	-0.0188389686518983
CLTC	-0.773445232180821	-0.821087535274192	-0.825855671138849	-1.45976957500939	-1.63798965177247	-1.71313744813726
CLTCL1	-0.109051652833183	-0.184228202415958	-0.179947802517152	-0.134443960764975	-0.148329971725449	-0.338898768763739
CNOT6	-0.0803784705234133	-0.069912188203307	-0.10676469643631	-0.112626657308297	-0.215972351278474	-0.197486508422132
CNOT6L	-0.134843098295766	-0.14144382141588	-0.122748215312616	-0.212660116880943	-0.135420924877427	-0.35612998656592
CNOT7	-0.200870305221501	-0.216942196267612	-0.312205595124215	-0.736997767591069	-0.457598931284994	-0.846692815983722
CNOT8	-0.127629600602996	-0.0771915420789025	-0.0538246431280894	-0.275404305906291	-0.0799197117714556	-0.116529187264761
COPA	-1.67634107553414	-1.5832345782012	-1.74233112479756	-2.06161035956464	-2.52879054574429	-2.04161811537246
COPG1	-0.733961111876774	-0.65341402992886	-0.660693838018698	-1.19681305265025	-1.03865532664466	-0.906938269605431
COPG2	-0.0917861751822818	-0.0803822332980607	-0.109851989837768	-0.0972762145492076	-0.224302270341186	-0.233019710305919
COPS7A	-0.14218341915325	-0.126146318493371	-0.0947809494343783	-0.232714044031544	-0.219472621726317	-0.117614249341361
COPS7B	-0.0777431129395204	-0.134685585759367	-0.0732015794506934	-0.0782906646806822	-0.240460476395331	-0.235344183204783
COPZ1	-0.565085661335915	-0.717102196479593	-0.613904129809799	-0.761161302686445	-0.996474627443566	-0.931259978390925
COPZ2	-0.118172497515374	-0.0945766549283733	-0.0740270823281469	-0.172906696548066	-0.13627580639551	-0.0825235119301433
COQ10A	-0.221624775715614	-0.214359095882449	-0.155360998421575	-0.407866671366039	-0.264969177878239	-0.156396367768761
COQ10B	-0.163599702605915	-0.216732766489783	-0.216378596568123	-0.408745346069824	-0.544531393006012	-0.45834234183511
COX4I1	-0.375822980619099	-0.317717533687724	-0.326064121069994	-1.44627267890513	-1.3372785226879	-0.898919219225093
