gene	MP41.D28A	MP41.D28B	MP41.D28C	MP41.D32A	MP41.D32B	MP41.D32C
SBF2	-0.119742552544061	-0.0944639031571569	-0.207285562665444	-0.122140628986933	-0.0748145398377314	-0.2222308902642
SBNO1	-0.78904733890836	-0.68039774583343	-0.761097960077697	-0.72517449739064	-0.714869154060988	-0.785281541078576
SBNO2	-0.153557589338319	-0.281502029409141	-0.106222944937538	-0.150464720477012	-0.361123447488057	-0.202934621612682
SCN10A	-0.0572829698161975	-0.344203460390208	-0.146077111285015	-0.101980744194012	-0.256556242604573	-0.170488547217853
SEC11A	-0.0755725168147581	-0.149515692214871	-0.329071366806582	-0.0429157278211258	-0.192356121902027	-0.289062086564035
SEC11C	-0.235172790113564	-0.223941561111736	-0.114730489048863	-0.173400359966387	-0.306577275907277	-0.175791747393865
SEC14L3	-0.202413291646911	-0.220817160643711	-0.107936557623761	-0.225873731624979	-0.15131459310062	-0.0725284096310894
SEC23A	-0.159853712794256	-0.250051192958236	-0.317934664378405	-0.233642916510702	-0.280160121012271	-0.377103174036874
SEC23B	-0.131581255644616	-0.255877088444925	-0.339332006442152	-0.100357251477376	-0.314401470410712	-0.283062176401919
SEC31A	-0.250283476339375	-0.174497550781795	-0.233347480319175	-0.262582167317769	-0.219177098342798	-0.265562384907423
SEC31B	-0.234981817718192	-0.337328971686421	-0.213906109268034	-0.220458099682752	-0.266051941208662	-0.202167060773868
SEPHS1	-0.120901970022075	-0.203238811590585	-0.189192652421898	-0.203721462484204	-0.137495251024076	-0.327109685759869
SEPHS2	-0.369245523650182	-0.34622422631828	-0.357095477755489	-0.426302317996222	-0.410616605127584	-0.384182021600465
SERPINA11	-0.185996694309926	-0.16592499679598	-0.329832922099448	-0.18054885228562	-0.188634309611458	-0.38795333484161
SERPINA12	-0.328797876289507	-0.338919184394381	-0.32709263960815	-0.292105107724832	-0.30479126687593	-0.311892889991287
SERPINA9	-0.168600756442607	-0.138409785050788	-0.20945985261275	-0.159987821307904	-0.0990817217360431	-0.198261936878362
