gene	Mel270.D28A	Mel270.D28B	Mel270.D28C	Mel270.D35A	Mel270.D35B	Mel270.D35C
MAT2A	-1.07278475299899	-1.41860887889657	-1.20809917118781	-1.22682562320527	-1.75274268994716	-1.32616509380296
MBD3L1	-0.16140218976481	-0.164868314281139	-0.0731882733527368	-0.10354169596716	-0.123341196742254	-0.162957021614245
MBD4	-0.0556377268415369	-0.130026569454078	-0.00327975630286506	-0.0788183039145004	-0.0607558287990235	-0.0238193282707014
MBP	-0.0621896423973475	-0.158970490229459	-0.0794134003119325	-0.0516444409289753	-0.15281622804251	-0.132328427873344
MBTD1	-0.17782495973144	-0.156014571793356	-0.23702925029869	-0.128536630786354	-0.0767976073216086	-0.24606296969679
MCPH1	-0.171886787790397	-0.330201891616332	-0.361590584747412	-0.288002584204725	-0.368406918776508	-0.458246924524724
MDM4	-0.642813389141154	-0.747396889524485	-0.55319010663813	-0.822310951246184	-0.86210930403615	-0.646545472266214
MECOM	-0.172547016298082	-0.128071429676264	-0.319559285982054	-0.150433704707998	-0.0524116680161866	-0.336524033827746
MECP2	-0.216226150888186	-0.245758528620144	-0.263791741609522	-0.190697410490828	-0.144943432646624	-0.261051989977826
MED12	-1.35827031299884	-1.50235671327345	-1.25683413814323	-1.28401465652334	-1.67346169662378	-1.30168523900817
MED12L	-0.148053707544082	-0.168347537379011	-0.074542966902817	-0.160149878986006	-0.176170243540795	-0.0894692088074252
MED13	-0.797468265420479	-0.986623107926911	-0.951444692788942	-0.907169172183539	-1.00483397692352	-1.0763742345834
MED13L	-0.572342718032125	-0.718063312775456	-0.664751082241767	-0.605766034251754	-0.807438536823893	-0.734477535999501
MED18	-1.1985572959666	-1.23656910679492	-0.965888235999439	-1.24453338977106	-1.24416068268702	-1.06445178665118
MED20	-1.28172242673364	-1.45209816440835	-1.31662429551837	-1.41446307425092	-1.39410445148156	-1.55709949321451
MED23	-0.97669318271966	-1.14709853551418	-1.24310682405115	-1.23268932072979	-1.23897052899412	-1.31523325499687
MED26	-0.865736515907656	-0.773950192264758	-0.783330083055181	-0.902694962017363	-0.872885953645872	-0.672636334030672
MED31	-0.561325964893281	-0.909510725978074	-0.691976900479524	-0.555793020933673	-0.906597389276778	-0.751763554802182
MED8	-1.32497598642724	-1.14522338757473	-1.24684249381933	-1.53925029612502	-1.13523550563651	-1.30208130099741
MEP1B	-0.382099031666294	-0.21039614989976	-0.205025999217976	-0.323353110753048	-0.256948386471078	-0.232167842345141
MMD	-0.370762969143653	-0.177693401013149	-0.296205691015288	-0.419884582623876	-0.155424808632798	-0.321849975949797
MMD2	-0.142216702820995	-0.304597519570925	-0.077404925933921	-0.151868348096384	-0.375640741287125	-0.029676957092206
MOGAT2	-0.230105418484288	-0.163624618646722	-0.325679392211036	-0.341536934509269	-0.149865891215007	-0.358498162500248
MORF4L1	-0.491054961389446	-0.587149352337851	-0.761770414939174	-0.553411365589889	-0.644574433620326	-0.89010521361603
MORF4L2	0.0752218331959872	-0.186176147678422	-0.0832035434395953	0.102360585977008	-0.148039574666495	-0.0796446035909202
MPC1	-0.0335262074435099	-0.126728906275727	-0.0712877255140213	0.0217547052249072	-0.114390185246947	-0.0300956520067826
MPC1L	0.131755051718173	-0.0126985461365348	-0.0954525625666948	0.183946551844917	0.0295490618255842	-0.189971955177508
MRGPRX2	-0.361424533302587	-0.248267077841471	-0.202990936072337	-0.359014570540635	-0.282794739976821	-0.154813198945659
MRPL27	-0.59363431364754	-0.459472929124525	-0.600903469372799	-0.714821032653122	-0.525151508536997	-0.712976657767276
MRPL38	-0.903124700784342	-0.886977050927086	-0.862254616940984	-1.01124709718051	-1.09688062118568	-1.16081771768123
MRPL41	-0.785691334501102	-0.78237132012011	-0.567562313237999	-1.05532346979409	-1.11417519489705	-0.704592894407193
MRPL55	-0.605146325981084	-0.473974570146858	-0.545296544722602	-0.705622541928435	-0.518822020782747	-0.656774074983983
MT2A	-0.414873022323928	-0.351590061859691	-0.048152133478437	-0.543534384330991	-0.313828701898461	-0.0465561970583277
MTA1	-0.0867245053113684	-0.0951355029440989	-0.226857889467534	-0.164181705496992	-0.173009728961176	-0.157449399290971
MTA3	-0.324113553100475	-0.350577188358719	-0.252455051219156	-0.355093821390592	-0.423687280324527	-0.238801206248859
MTG2	-0.972560330937086	-0.91301176716621	-0.929490450180163	-1.02998050761976	-1.08682155136786	-1.13373653173265
MTHFD1	-0.718520290776991	-0.997950715470987	-0.807982666419889	-0.75154681411762	-1.11795534970631	-0.876546105606132
MTMR3	-0.299836186855693	-0.22555076232516	-0.283954674069888	-0.320020713752481	-0.237782850795608	-0.380913809478984
MTMR4	-0.37647787673276	-0.494251088483192	-0.457144543089929	-0.521569535842371	-0.539441726858479	-0.557351063582864
MTUS1	-0.17447379263229	-0.0808000759806217	-0.116418293923463	-0.229337678407082	-0.0547811959093163	-0.115897136326449
MTUS2	-0.184348866940366	-0.135243704396424	-0.168767225178256	-0.17740991747114	-0.10779410881276	-0.226689993189553
MTX1	-0.285909632095688	-0.388256741626129	-0.190204382673382	-0.187672969950811	-0.298450132799224	-0.26128491118381
MYBL2	-0.143118207091544	-0.0577659878873797	-0.185921475809472	-0.214429603350886	0.0311991412455065	-0.218614254501341
MYBPH	-0.226121884975547	-0.16297154873687	-0.386851091165242	-0.12830848057745	-0.128532950159291	-0.396250296187406
MYBPHL	-0.3426215958993	-0.283051124699385	-0.163383075040316	-0.293662579072705	-0.245658386703195	-0.0950297960996879
MYC	-1.67367932817287	-1.71227621360996	-1.47942004826243	-1.83921464799152	-1.79285615550793	-1.55469821546627
MYCN	-0.236210535852635	-0.19272726625179	-0.244161423610863	-0.213162195507469	-0.200905106155087	-0.200523752537535
MYD88	-0.170833731361655	-0.0855143143890417	-0.17497753681586	-0.159749603602351	-0.0584107053936707	-0.119932303562226
MYH7	-0.213722385742247	-0.161565662068769	-0.200128688332521	-0.199129633496526	-0.0930564417278808	-0.169201126384278
MYL7	-0.459640887743722	-0.228398886213	-0.303400970149412	-0.493248451447094	-0.206434810710678	-0.260157393937754
NAA10	-2.03198477933652	-1.80194818385509	-1.89589660789118	-1.89078079364616	-1.87105722282361	-1.97005799283439
NAA11	-0.469685211845233	-0.265748764731004	-0.125663900589453	-0.469480046549419	-0.223806265610744	-0.110359265515593
NAA15	-1.0875282638952	-1.20677693476753	-1.14997986522038	-1.09929768201523	-1.12032173931485	-1.43720372590397
NAA16	-0.369305489291823	-0.282960072023788	-0.387524887973753	-0.43274657693966	-0.256077139308415	-0.380837549560246
NAE1	-1.28203706062213	-1.28309089404346	-1.33889733546654	-1.40984022581724	-1.29623000175692	-1.42592703656892
NAPA	-1.14017460886317	-1.01857140175473	-0.736271581415542	-1.06964226824014	-1.08741944650067	-0.783042017953848
NAPB	-0.0178350821789608	-0.0834693989592982	-0.131722437709881	0.00783125833382946	-0.119913850803762	-0.172810787026516
NAT8L	-0.0651350496913507	-0.0963443299464923	0.105471098891909	-0.0449184518840602	-0.105275204272471	0.117961694764387
NBEA	-0.135627267834416	-0.161467464239499	-0.0619071389007433	-0.202615126803763	-0.212451560344592	-0.0317375128741848
NBEAL1	-0.683546921310657	-0.415032644984023	-0.623640189570497	-0.670369869571632	-0.376135445274542	-0.657694189438446
NBEAL2	-0.063180126009537	-0.0694331646182046	-0.158728141546802	-0.0525246910044185	-0.030496841796961	-0.136586344042497
NCBP2	-0.980425238893536	-1.07010777739451	-0.876871232223116	-1.21016509564622	-1.17661961989081	-1.04763977707778
