gene_pair_id	qc_group	cancer_type	sorted_gene_pair	targetA	targetB	mean_norm_gi	median_norm_gi	variance_norm_gi	nexp	n_replicates	n_guide_pairs	n_sig_guide_pairs	mean_grna_count_all	median_norm_gi_all	variance_norm_gi_all	svar	gi_t_score	plow	phigh	fdr
SHMT1|SHMT2	Mel285 D28	Uveal melanoma	SHMT1|SHMT2	SHMT1	SHMT2	0.302604604048094	0.477610213011747	0.639390078894556	84	3	28	0	92.8015564202335	0.462309269531704	1.00852430788466	0.0186894122377768	0.111923269732679	0.5445578770268	0.4554421229732	0.5445578770268
HPS1|MYCN	Mel285 D28	Uveal melanoma	HPS1|MYCN	HPS1	MYCN	0.196419932744731	0.477721901201807	0.555069598189792	96	3	32	1	92.8015564202335	0.462309269531704	1.00852430788466	0.0168287551870184	0.118809400222472	0.547286819431074	0.452713180568926	0.547286819431074
RSBN1|RSBN1L	Mel285 D28	Uveal melanoma	RSBN1|RSBN1L	RSBN1	RSBN1L	0.119054230186862	0.479911542476926	0.7981250215495	87	3	29	0	92.8015564202335	0.462309269531704	1.00852430788466	0.0202664408177259	0.12364598213944	0.549202208336171	0.450797791663829	0.549202208336171
CTPS2|CTPS1	Mel285 D28	Uveal melanoma	CTPS1|CTPS2	CTPS2	CTPS1	0.338419801583707	0.477766573774946	0.354444759257015	87	3	29	0	92.8015564202335	0.462309269531704	1.00852430788466	0.0151073680003714	0.125759079824867	0.550038682948633	0.449961317051367	0.550038682948633
RECK|TTC7A	Mel285 D28	Uveal melanoma	RECK|TTC7A	RECK	TTC7A	0.209671044682814	0.479803094540415	0.749521423708251	96	3	32	0	92.8015564202335	0.462309269531704	1.00852430788466	0.0188756165082653	0.127331016259924	0.550660793664915	0.449339206335085	0.550660793664915
RHOBTB2|GDI2	Mel285 D28	Uveal melanoma	GDI2|RHOBTB2	RHOBTB2	GDI2	0.179807547286451	0.479911542476926	0.628067540814851	96	3	32	1	92.8015564202335	0.462309269531704	1.00852430788466	0.0175971545830716	0.132692851337649	0.552781851662006	0.447218148337994	0.552781851662006
KIT|PGLS	Mel285 D28	Uveal melanoma	KIT|PGLS	KIT	PGLS	0.376240974102993	0.47722408232654	0.156546606446578	96	3	32	0	92.8015564202335	0.462309269531704	1.00852430788466	0.0126337763265635	0.13269397827105	0.552782297302747	0.447217702697253	0.552782297302747
ERO1B|ERO1A	Mel285 D28	Uveal melanoma	ERO1A|ERO1B	ERO1B	ERO1A	0.398070475574114	0.477721901201807	0.21728399116967	96	3	32	0	92.8015564202335	0.462309269531704	1.00852430788466	0.0132731172183855	0.133779736099715	0.55321162430443	0.44678837569557	0.55321162430443
UAP1|UAP1L1	Mel285 D28	Uveal melanoma	UAP1|UAP1L1	UAP1	UAP1L1	0.034577442137929	0.481467859223354	0.895931257958858	96	3	32	1	92.8015564202335	0.462309269531704	1.00852430788466	0.0204167726582717	0.13408184892217	0.553331073754077	0.446668926245923	0.553331073754077
ULK2|ULK1	Mel285 D28	Uveal melanoma	ULK1|ULK2	ULK2	ULK1	0.375379260358759	0.479432723136775	0.467251774970526	96	3	32	0	92.8015564202335	0.462309269531704	1.00852430788466	0.0159043570478682	0.135779217953876	0.554002089717598	0.445997910282402	0.554002089717598
PCBD2|PCBD1	Mel285 D28	Uveal melanoma	PCBD1|PCBD2	PCBD2	PCBD1	0.351152441076961	0.477599148137686	0.144474583535244	96	3	32	0	92.8015564202335	0.462309269531704	1.00852430788466	0.012506702401181	0.136720182494381	0.554374011993345	0.445625988006655	0.554374011993345
SPTA1|SPTAN1	Mel285 D28	Uveal melanoma	SPTA1|SPTAN1	SPTA1	SPTAN1	0.0748775924186685	0.482048984090614	0.899717636207276	96	3	32	1	92.8015564202335	0.462309269531704	1.00852430788466	0.020456629271413	0.138014218644131	0.554885409882646	0.445114590117354	0.554885409882646
CRY2|CRY1	Mel285 D28	Uveal melanoma	CRY1|CRY2	CRY2	CRY1	0.282699113513741	0.481199243780915	0.602561907142825	96	3	32	0	92.8015564202335	0.462309269531704	1.00852430788466	0.0173286742286292	0.143498941399714	0.557051926380863	0.442948073619137	0.557051926380863
ATAD2B|ATAD2	Mel285 D28	Uveal melanoma	ATAD2|ATAD2B	ATAD2B	ATAD2	0.442263681112944	0.479432723136775	0.248319940593506	96	3	32	0	92.8015564202335	0.462309269531704	1.00852430788466	0.013599811422847	0.146833421298384	0.558368247899262	0.441631752100738	0.558368247899262
RNF144B|RNF144A	Mel285 D28	Uveal melanoma	RNF144A|RNF144B	RNF144B	RNF144A	0.326497826183332	0.479992717668678	0.327540482646723	96	3	32	0	92.8015564202335	0.462309269531704	1.00852430788466	0.0144337118655124	0.147189875290347	0.558508924047267	0.441491075952733	0.558508924047267
SAP30|SAP30L	Mel285 D28	Uveal melanoma	SAP30|SAP30L	SAP30	SAP30L	0.397753990724816	0.479432723136775	0.198502938028489	96	3	32	0	92.8015564202335	0.462309269531704	1.00852430788466	0.0130754219221626	0.149748853327727	0.559518618333899	0.440481381666101	0.559518618333899
GNB3|KLF5	Mel285 D28	Uveal melanoma	GNB3|KLF5	GNB3	KLF5	0.0703399833229847	0.484186425704302	0.774046973169242	96	3	32	1	92.8015564202335	0.462309269531704	1.00852430788466	0.0191337801868021	0.158157749613881	0.562833752210711	0.437166247789289	0.562833752210711
ATP8B3|MYBL2	Mel285 D28	Uveal melanoma	ATP8B3|MYBL2	ATP8B3	MYBL2	0.0828067155498839	0.485336570309023	0.874278636391641	96	3	32	1	92.8015564202335	0.462309269531704	1.00852430788466	0.0201888503259852	0.16206425588282	0.564372373144716	0.435627626855284	0.564372373144716
RAP1GAP|RAP1GAP2	Mel285 D28	Uveal melanoma	RAP1GAP|RAP1GAP2	RAP1GAP	RAP1GAP2	0.229148531629982	0.484186425704302	0.589816711061778	96	3	32	0	92.8015564202335	0.462309269531704	1.00852430788466	0.0171945142698814	0.166838359614419	0.566251382468702	0.433748617531298	0.566251382468702
FAM126A|FAM126B	Mel285 D28	Uveal melanoma	FAM126A|FAM126B	FAM126A	FAM126B	-0.163809319917752	0.489656281067109	1.42712199516971	96	3	32	7	92.8015564202335	0.462309269531704	1.00852430788466	0.0260082541025964	0.169572051379315	0.567326648023887	0.432673351976113	0.567326648023887
AP5M1|AP3M1	Mel285 D28	Uveal melanoma	AP3M1|AP5M1	AP5M1	AP3M1	0.172540318299664	0.484799339424144	0.58790691926835	96	3	32	1	92.8015564202335	0.462309269531704	1.00852430788466	0.0171744111983716	0.171612878822357	0.568129059081852	0.431870940918148	0.568129059081852
SEC23A|SAR1A	Mel285 D28	Uveal melanoma	SAR1A|SEC23A	SEC23A	SAR1A	-0.195818662793574	0.492097616020476	1.63808107345656	96	3	32	2	92.8015564202335	0.462309269531704	1.00852430788466	0.0282288759793002	0.177296272048775	0.570362160558284	0.429637839441716	0.570362160558284
AXL|PCGF1	Mel285 D28	Uveal melanoma	AXL|PCGF1	AXL	PCGF1	0.392710062996677	0.482510502739903	0.186844545821295	96	3	32	0	92.8015564202335	0.462309269531704	1.00852430788466	0.0129527020041921	0.177499729375414	0.570442061107424	0.429557938892576	0.570442061107424
SBF1|SBF2	Mel285 D28	Uveal melanoma	SBF1|SBF2	SBF1	SBF2	0.358721912354642	0.484799339424144	0.354640266174343	75	3	25	0	92.8015564202335	0.462309269531704	1.00852430788466	0.0157783533407194	0.179044080213261	0.571048455062609	0.428951544937391	0.571048455062609
ZNF418|ZNF185	Mel285 D28	Uveal melanoma	ZNF185|ZNF418	ZNF418	ZNF185	0.295075121940448	0.484186425704302	0.320503176883321	96	3	32	0	92.8015564202335	0.462309269531704	1.00852430788466	0.0143596349627397	0.182565691801321	0.572430597084989	0.427569402915011	0.572430597084989
ZAP70|SYK	Mel285 D28	Uveal melanoma	SYK|ZAP70	ZAP70	SYK	0.168274500811426	0.488142020862389	0.797237305179223	96	3	32	1	92.8015564202335	0.462309269531704	1.00852430788466	0.0193778889448019	0.185574129527953	0.573610628608283	0.426389371391717	0.573610628608283
SPHKAP|AKAP11	Mel285 D28	Uveal melanoma	AKAP11|SPHKAP	SPHKAP	AKAP11	0.366255446064044	0.485067954866583	0.297319627326537	96	3	32	1	92.8015564202335	0.462309269531704	1.00852430788466	0.0141155975989841	0.191556783769235	0.575955301464704	0.424044698535296	0.575955301464704
PPP3CA|PPP3R1	Mel285 D28	Uveal melanoma	PPP3CA|PPP3R1	PPP3CA	PPP3R1	0.167508052146045	0.489656281067109	0.863637337891432	96	3	32	0	92.8015564202335	0.462309269531704	1.00852430788466	0.020076836657562	0.193002187343226	0.576521372477248	0.423478627522752	0.576521372477248
ADARB2|ADARB1	Mel285 D28	Uveal melanoma	ADARB1|ADARB2	ADARB2	ADARB1	0.421478044217902	0.484214392052108	0.17100765333737	96	3	32	0	92.8015564202335	0.462309269531704	1.00852430788466	0.0127859978727824	0.193721745130885	0.57680311788691	0.42319688211309	0.57680311788691
SMAP2|SMAP1	Mel285 D28	Uveal melanoma	SMAP1|SMAP2	SMAP2	SMAP1	0.394003486287795	0.484799339424144	0.218223019367315	96	3	32	0	92.8015564202335	0.462309269531704	1.00852430788466	0.0132830017257291	0.195138377896576	0.577357690585517	0.422642309414483	0.577357690585517
PLXDC1|FBLN1	Mel285 D28	Uveal melanoma	FBLN1|PLXDC1	PLXDC1	FBLN1	0.37145128025904	0.486807017581266	0.446248579245105	96	3	32	0	92.8015564202335	0.462309269531704	1.00852430788466	0.0156832707770743	0.195617562646223	0.577545243572671	0.422454756427329	0.577545243572671
EPHA3|EFNB1	Mel285 D28	Uveal melanoma	EFNB1|EPHA3	EPHA3	EFNB1	0.388011685490584	0.486807017581266	0.385270063211988	96	3	32	0	92.8015564202335	0.462309269531704	1.00852430788466	0.0150413916609362	0.199747868555474	0.579161112794934	0.420838887205066	0.579161112794934
ANKRD10|ANKRD37	Mel285 D28	Uveal melanoma	ANKRD10|ANKRD37	ANKRD10	ANKRD37	0.455931227723962	0.485336570309023	0.191407955256775	96	3	32	0	92.8015564202335	0.462309269531704	1.00852430788466	0.0130007378929866	0.201957056536619	0.580024851858506	0.419975148141494	0.580024851858506
HMG20B|MTA1	Mel285 D28	Uveal melanoma	HMG20B|MTA1	HMG20B	MTA1	0.450648901083545	0.485336570309023	0.153329456375836	96	3	32	0	92.8015564202335	0.462309269531704	1.00852430788466	0.0125999115889767	0.205144219845138	0.581270275699024	0.418729724300976	0.581270275699024
IL10RA|IL6R	Mel285 D28	Uveal melanoma	IL6R|IL10RA	IL10RA	IL6R	0.277854183209384	0.48996603741827	0.6510286548037	96	3	32	0	92.8015564202335	0.462309269531704	1.00852430788466	0.0178388505197964	0.207070385326439	0.58202255503849	0.41797744496151	0.58202255503849
GRIP2|GRIP1	Mel285 D28	Uveal melanoma	GRIP1|GRIP2	GRIP2	GRIP1	0.2581863749415	0.48996603741827	0.635257990131385	96	3	32	1	92.8015564202335	0.462309269531704	1.00852430788466	0.0176728435232457	0.208040653221063	0.582401387478246	0.417598612521754	0.582401387478246
TPBG|TPBGL	Mel285 D28	Uveal melanoma	TPBG|TPBGL	TPBG	TPBGL	0.479397968849801	0.484799339424144	0.0593197823982759	87	3	29	0	92.8015564202335	0.462309269531704	1.00852430788466	0.0116756822229442	0.208137182798181	0.582439072413814	0.417560927586186	0.582439072413814
HMGCL|HMGCLL1	Mel285 D28	Uveal melanoma	HMGCL|HMGCLL1	HMGCL	HMGCLL1	0.173208603881223	0.48996603741827	0.615320319717728	96	3	32	1	92.8015564202335	0.462309269531704	1.00852430788466	0.0174629733083651	0.209287037127489	0.582887914706518	0.417112085293482	0.582887914706518
CDK8|CDK19	Mel285 D28	Uveal melanoma	CDK8|CDK19	CDK8	CDK19	0.476421791674216	0.485336570309023	0.0901981124405923	96	3	32	0	92.8015564202335	0.462309269531704	1.00852430788466	0.0119353711265005	0.210777898289667	0.58346970714703	0.41653029285297	0.58346970714703
CAB39L|CAB39	Mel285 D28	Uveal melanoma	CAB39|CAB39L	CAB39L	CAB39	0.179057167070117	0.489656281067109	0.502779105358967	96	3	32	1	92.8015564202335	0.462309269531704	1.00852430788466	0.0162783289466939	0.214340857422369	0.584859370650273	0.415140629349727	0.584859370650273
STX17|ZFYVE19	Mel285 D28	Uveal melanoma	STX17|ZFYVE19	STX17	ZFYVE19	0.132729805231491	0.49313269575397	0.867026009737601	96	3	32	1	92.8015564202335	0.462309269531704	1.00852430788466	0.0201125068875216	0.217344076680392	0.586029895131054	0.413970104868946	0.586029895131054
EZH2|EZH1	Mel285 D28	Uveal melanoma	EZH1|EZH2	EZH2	EZH1	0.0872580989753911	0.493966073640795	0.85646395808386	96	3	32	2	92.8015564202335	0.462309269531704	1.00852430788466	0.0200013273964296	0.223839980575796	0.588559090410881	0.411440909589119	0.588559090410881
ARSJ|PCGF1	Mel285 D28	Uveal melanoma	ARSJ|PCGF1	ARSJ	PCGF1	0.411455637633261	0.488634071101278	0.269800870676479	96	3	32	1	92.8015564202335	0.462309269531704	1.00852430788466	0.0138259264763519	0.223881384898622	0.588575199601509	0.411424800398491	0.588575199601509
TBC1D1|TBC1D4	Mel285 D28	Uveal melanoma	TBC1D1|TBC1D4	TBC1D1	TBC1D4	0.35137919166531	0.489656281067109	0.314703835872142	96	3	32	0	92.8015564202335	0.462309269531704	1.00852430788466	0.0142985892678852	0.228698480068095	0.590448361892143	0.409551638107857	0.590448361892143
IQCA1|IQCA1L	Mel285 D28	Uveal melanoma	IQCA1|IQCA1L	IQCA1	IQCA1L	0.281848928389779	0.491055367685284	0.382314025957774	96	3	32	0	92.8015564202335	0.462309269531704	1.00852430788466	0.0150102754793129	0.234630557617802	0.592752255009942	0.407247744990058	0.592752255009942
YIPF5|YIPF7	Mel285 D28	Uveal melanoma	YIPF5|YIPF7	YIPF5	YIPF7	0.247580882485002	0.493030587867071	0.448180292947309	96	3	32	1	92.8015564202335	0.462309269531704	1.00852430788466	0.0157036046055186	0.24515467112284	0.596831663633747	0.403168336366253	0.596831663633747
ABL1|MBD4	Mel285 D28	Uveal melanoma	ABL1|MBD4	ABL1	MBD4	0.467095653681115	0.48996603741827	0.0443265225551427	96	3	32	0	92.8015564202335	0.462309269531704	1.00852430788466	0.011452512285601	0.258434828386888	0.601964329942306	0.398035670057694	0.601964329942306
NUMBL|NUMB	Mel285 D28	Uveal melanoma	NUMB|NUMBL	NUMBL	NUMB	0.392427034983388	0.492097616020476	0.206834608503137	96	3	32	1	92.8015564202335	0.462309269531704	1.00852430788466	0.0131631237166325	0.259637198972651	0.602428180282545	0.397571819717455	0.602428180282545
ESRP2|ESRP1	Mel285 D28	Uveal melanoma	ESRP1|ESRP2	ESRP2	ESRP1	-0.00558994948510076	0.500834168438973	1.02244206979013	96	3	32	1	92.8015564202335	0.462309269531704	1.00852430788466	0.0217484654143904	0.261232495175149	0.603043389818122	0.396956610181878	0.603043389818122
TAF1L|TAF1	Mel285 D28	Uveal melanoma	TAF1|TAF1L	TAF1L	TAF1	0.296916777156677	0.501245162868353	0.890373791331825	84	3	28	1	92.8015564202335	0.462309269531704	1.00852430788466	0.0217133123876234	0.264233028969518	0.604199819120005	0.395800180879995	0.604199819120005
ARID4A|DZIP3	Mel285 D28	Uveal melanoma	ARID4A|DZIP3	ARID4A	DZIP3	0.0443701574525634	0.500260340753086	0.912757548656199	96	3	32	1	92.8015564202335	0.462309269531704	1.00852430788466	0.0205938915077174	0.264456854914334	0.604286046784364	0.395713953215636	0.604286046784364
LIMK1|LIMK2	Mel285 D28	Uveal melanoma	LIMK1|LIMK2	LIMK1	LIMK2	0.368946014252963	0.494785892674209	0.30812058385702	96	3	32	0	92.8015564202335	0.462309269531704	1.00852430788466	0.0142292918782524	0.272257104768331	0.60728783188616	0.39271216811384	0.60728783188616
SATB1|SATB2	Mel285 D28	Uveal melanoma	SATB1|SATB2	SATB1	SATB2	0.473192582618073	0.492097616020476	0.0696236766157456	96	3	32	0	92.8015564202335	0.462309269531704	1.00852430788466	0.0117187981178179	0.275172392888361	0.608408102093486	0.391591897906514	0.608408102093486
GRHL3|GRHL2	Mel285 D28	Uveal melanoma	GRHL2|GRHL3	GRHL3	GRHL2	0.197467204155652	0.500260340753086	0.716848246728336	96	3	32	0	92.8015564202335	0.462309269531704	1.00852430788466	0.0185316883295294	0.278783165588422	0.609794382805134	0.390205617194866	0.609794382805134
ABCA3|MBD4	Mel285 D28	Uveal melanoma	ABCA3|MBD4	ABCA3	MBD4	0.353939952238769	0.496537218828459	0.279281001297814	96	3	32	1	92.8015564202335	0.462309269531704	1.00852430788466	0.0139257173249976	0.290049480758697	0.614110808174243	0.385889191825757	0.614110808174243
SERPINA12|HMSD	Mel285 D28	Uveal melanoma	HMSD|SERPINA12	SERPINA12	HMSD	0.343362306847024	0.496671389444414	0.288426981142289	96	3	32	0	92.8015564202335	0.462309269531704	1.00852430788466	0.0140219907970447	0.29018510068254	0.614162683006275	0.385837316993725	0.614162683006275
TGFBR2|MRPL55	Mel285 D28	Uveal melanoma	MRPL55|TGFBR2	TGFBR2	MRPL55	0.0175406426713053	0.505806008714397	1.00952358653333	96	3	32	2	92.8015564202335	0.462309269531704	1.00852430788466	0.0216124813801083	0.295872352192927	0.616336216997802	0.383663783002198	0.616336216997802
TMEM185B|TMEM185A	Mel285 D28	Uveal melanoma	TMEM185A|TMEM185B	TMEM185B	TMEM185A	0.19423458758899	0.502345506744643	0.552221652834941	96	3	32	0	92.8015564202335	0.462309269531704	1.00852430788466	0.016798776814862	0.30889752150046	0.621300258884556	0.378699741115444	0.621300258884556
PEF1|SRI	Mel285 D28	Uveal melanoma	PEF1|SRI	PEF1	SRI	0.266625172321803	0.506284504823757	0.75808817024237	84	3	28	0	92.8015564202335	0.462309269531704	1.00852430788466	0.020119509723895	0.310026969480624	0.621729776286459	0.378270223713541	0.621729776286459
