gene	OMM25.D28A	OMM25.D28B	OMM25.D28C	OMM25.D42A	OMM25.D42B	OMM25.D42C
MTMR3	-0.117108057771739	-0.183531483304114	-0.217038660272523	-0.0778017047565301	-0.121270898060557	-0.291004906119025
MTMR4	-0.178188318126681	-0.169728747427956	-0.169711971644259	-0.139521018024123	-0.211174406708961	-0.208802311118543
MTUS1	-0.0629149037736772	-0.045318193357186	0.0148573858897773	-0.0177334953990881	-0.0128329579242682	0.0408308294290749
MTUS2	-0.118152421793682	-0.130534822419803	-0.0600583821706128	-0.085864094516995	-0.200815870749152	-0.108977368396582
MTX1	-0.0752404071619359	-0.126796089906242	-0.146607844448232	-0.137818047374224	-0.143182022351036	-0.180249299317017
MYBL2	-0.166675905537343	-0.186484796529731	-0.158235300029237	-0.236865256226136	-0.265746052896775	-0.237059734686005
MYBPH	-0.0521487900867479	-0.0580687865968495	0.0364864956989411	-0.147288709739634	-0.00830327077856525	0.170510730719367
MYBPHL	-0.116750449547709	-0.160340401386036	-0.156503765350275	-0.216248809701242	-0.109895725958853	-0.11955618544845
MYC	-0.896419843383583	-0.943376885166228	-0.907973457326852	-1.21437413099272	-1.54271301697649	-1.39985722852249
MYCN	-0.00086695826532268	-0.046511702520713	-0.0909981212976837	0.00759866773352384	-0.0237629035919269	-0.121385070856261
MYD88	0.0455401344559864	-0.0519830381666073	0.0298759036482946	0.113199117031437	-0.0148346675544088	0.027977901920767
MYH7	-0.130505477615974	-0.0506269649551216	-0.0277245754606771	-0.0989275369334143	-0.08610036319473	-0.103812928411842
MYL7	-0.115011996071365	-0.0572784513885551	-0.102111490958876	-0.159284861540308	-0.0853514540826688	-0.198986235607044
NAA10	-1.6983710504883	-1.57918771660903	-1.2936215286623	-1.69260813265486	-1.73704995433724	-1.59845240523242
NAA11	-0.166178182675126	-0.247561674164003	-0.146192245610458	-0.159224969376822	-0.226577096846263	-0.0875834083745258
NAA15	-1.28756157412413	-1.26618439180546	-1.19964242591607	-1.55849996287619	-1.5947013195275	-1.38673554571042
NAA16	-0.332832399630979	-0.342228521761651	-0.0951833599720508	-0.382059029501347	-0.473390891203983	-0.0106402443373814
NAE1	-1.03439941340297	-1.01318478740881	-0.907153673266625	-1.12758540817061	-1.11228190435982	-1.05910217779723
NAPA	-0.968825767409342	-0.985069119927451	-0.856260696339009	-0.991267807990488	-1.12772223982158	-0.926464194544014
NAPB	0.0109658286894073	-0.0118464138131004	0.0684424440223796	0.0554695900552968	0.0195836625278812	0.200936361276451
NAT8L	0.0773835503251802	0.0656978971753427	0.0147743860184084	0.124174352121174	0.126039722884597	-0.00816845018259415
NBEA	-4.9259230452369e-05	0.0126930410468169	-0.0162008534856652	-0.059255469507412	-0.0807453749567265	-0.120320916159094
NBEAL1	-0.261208384921415	-0.23655302764846	-0.393697791913213	-0.442666263034478	-0.28140795711282	-0.366427079068691
NBEAL2	0.0526573007972088	0.0100805710875196	0.0136734840208652	0.0770638140625224	-0.0051217501077997	-0.0122162114365704
NCBP2	-0.783520006893421	-1.00931084956755	-0.582981723597915	-1.09644068141661	-1.35927387331782	-0.929555509584814
NCBP2L	0.0151022674505061	0.00280726850099876	0.0097696168698795	0.123293421552737	0.0114840862154052	0.018938253099871
NCK1	-0.0034685913852898	0.00232561875319023	0.101502183364929	0.0739123998084319	0.0258219227579867	0.115821832845797
NCK2	-0.0713125971132202	-0.0372461600521017	-0.067041882234709	0.0194448195177487	0.072033425684567	-0.0849833404135326
NCKAP1	-0.167937689231934	-0.122774572851632	-0.152261543552768	-0.23142369458833	-0.20488124042535	-0.269898578158527
NCKAP1L	-0.0678976555289103	-0.138728550026853	-0.0556410600536308	-0.0670303482153413	-0.113149421737791	-0.0247556891692337
NCOR2	0.00751343759982171	-0.0730625087722313	-0.148795058010036	0.0145028563687263	-0.121373352123082	-0.224337992421787
