gene	Mel285.D28A	Mel285.D28B	Mel285.D28C	Mel285.D49A	Mel285.D49B	Mel285.D49C
EFR3A	-0.142712884234946	-0.023074908986869	-0.20997610556519	-0.66144883410855	-0.798190993711332	-0.973507930584204
EFR3B	0	-0.194393524188851	-0.106096246866475	-0.90811834683955	-1.20865179222761	-1.24974522323899
EGFR	0	0	-0.00990121466705903	-0.954711958142403	-0.492874857976637	-0.909896916224183
EIF3B	-0.227307516389265	-0.618057991421235	-0.365626924473987	-0.820153897728184	-1.01966889447629	-1.09117731513833
EIF3J	-0.305161663390501	-0.403241063810396	-0.641509042373449	-0.98471020262576	-1.08567523906485	-1.05539846170442
EIF3L	0	-0.0242553285741985	0	-0.882875722051726	-1.15528584504669	-0.935627845489537
EIF4A3	-0.775886145621132	-0.675680169454544	-0.490337679248919	-0.962654544217818	-0.852493815339258	-1.21602470896477
ELL	-0.100304798225762	-0.246807984331553	-0.129854990871245	-0.930198148879934	-1.06012480935135	-1.22373271472745
ELL2	0	0	0	-0.4294929738848	-0.698465516952621	-0.720665715787092
ENOX1	-0.0650386436863675	0	0	-0.720654134517943	-1.1235551812868	-0.731436312303113
ENOX2	0	0	-0.0690700815310645	-0.266376545852938	-0.997555300886676	-0.840065102127712
EP300	0	0	-0.164065751378015	-0.237525643278492	-0.328276568088943	-0.512751611420708
EPC1	0	0	0	-0.628643482672201	-0.830358531900889	-0.862758269154745
EPC2	-0.359267717946348	-0.243489739138221	-0.179539518884604	-1.27569323629462	-1.07548860838646	-1.1908346454482
EPHA2	0	0	0	-0.514753970611815	-0.859948233526937	-0.511297646599931
EPHA3	-0.00910293533365242	-0.0368412343458363	0	-0.763628626815934	-0.994410183998408	-0.74346036757882
EPS15	0	0	0	-0.737524545605602	-0.545196026416685	-0.703756109007331
EPS15L1	-0.0136187217132673	0	0	-0.687572522282424	-0.819677329658972	-0.415416182059207
ERBB3	-0.108787364394122	-0.138657303180395	-0.122521856714849	-0.770396210716236	-1.16516332391797	-0.744447142341448
ERC1	0	0	0	-0.938513722759554	-0.900767748084861	-0.445569370884809
ERC2	0	0	0	-0.493212564337722	-0.48866266898995	-0.885066965554656
ERH	-0.161475231246031	-0.0837176408710314	-0.152361824938053	-0.692584814493929	-0.898735868007829	-0.766100503667074
ERN1	-0.00827899163823032	0	0	-0.526922494801659	-0.994992125675163	-0.989606361477334
ERN2	0	-0.00723695430303585	0	-0.782784788915107	-0.83766384007011	-0.94582948389209
ERO1A	0	-0.0127298190449942	-0.0111253375219833	-0.512609711279559	-0.981657392161506	-0.88883030723441
ERO1B	0	-0.0636906242505695	-0.0121039222782547	-0.607344703069446	-0.885651095705232	-1.10575656307921
ESRP1	-9.55345231807616e-05	-0.0705023727250695	0	-0.663496853418179	-0.64381493862371	-0.847708949495791
ESRP2	-0.0617498743637132	-0.0405763094689564	-0.0655165924635776	-0.99070655359083	-1.21057389518151	-0.328629631136637
EXOC6	0	-0.136552922082938	-0.0620766464929173	-0.594780171636503	-1.1462306600415	-0.96750170141244
EXOC6B	0	-0.138915724635784	-0.0752867782988957	-0.472312354725048	-1.08128822302063	-0.983206280479641
EZH1	0	-0.191719828613685	0	-0.833210408821811	-1.1284241803227	-0.774931382750434
EZH2	0	0	0	-1.01875570959166	-0.804838110930699	-0.649349197321144
FAM126A	0	0	-0.00240363480720864	-0.100104651285582	-0.783626053835101	-0.902048188647541
FAM126B	0	0	-0.113251952441966	-0.692337730413011	-0.752099341634446	-1.16845975472214
FAM50A	0	0	0	-0.784531520832228	-0.640171544234147	-0.71800904022854
FAM50B	0	0	0	-0.65229904055495	-1.01165086095114	-0.58056935313204
FAM71A	-0.0171088020335551	-0.0204981407015084	-0.0402590344610168	-0.663273074115655	-0.50505494205923	-1.2212320701451
FAM71B	0	-0.191954565398644	-0.0862557680062331	-0.750510101320045	-0.938064230068892	-0.876276592232846
FANCF	-0.215566400658417	-0.377519415437754	-0.284286699371016	-1.30269458586009	-1.13617946613631	-1.05949135242604
FANCM	-0.363786040588098	-0.321506648032381	-0.36915699391698	-0.795015256092776	-1.16600147718734	-1.29501011557465
FARS2	-0.0505144172998317	-0.000331199202634693	-0.165009270437264	-0.872516425090406	-1.06723197885642	-1.1261572216057
FBLN1	0	0	-0.191502287628505	-0.740855911656367	-0.846437453033342	-0.984222685174549
FCRL3	0	0	0	-0.698280654025602	-0.537337524751648	-0.633626326737619
FDPS	-0.19905069141008	-0.0218055594701156	-0.307142132554669	-0.810208484923859	-1.18677961858603	-1.10510962271162
FEZ1	-0.113172723988731	-0.052467983973682	-0.20755410341186	-0.797561218016043	-1.15759607159165	-1.25763367419394
FEZ2	0	0	-0.0176114283217518	-0.815606194489774	-0.844084958313834	-0.893930043126929
FKBP10	-0.0123638598095631	0	0	-1.0491086863564	-0.7163684929059	-0.787057965882264
FKBP4	0	0	-0.0276725933650044	-0.57777925762925	-0.528839959819189	-1.29264645237077
FKBP5	0	0	0	-0.699054771882705	-0.939896406134709	-0.826965419976479
FKBP9	0	0	-0.0102401839189018	-0.748585092841538	-0.678513640463116	-1.15680803903993
FLNB	0	-0.0653350163265601	0	-0.181182053686222	-0.7500848707523	-0.698457407351906
FLNC	-0.143148999851255	-0.0495599741097361	0	-0.76856802979813	-1.10101775911886	-1.02028664675516
FLOT1	0	0	0	-0.534822452968655	-1.10847270967488	-0.607929135308158
FLOT2	0	0	0	-0.324204421809186	-0.588448273742858	-0.917247549457276
FLT1	0	0	0	-0.567323813735047	-0.746137673771003	-0.761287726200818
FMR1	0	0	0	-0.958960962341185	-0.699888700559205	-0.507193624019568
FNIP1	-0.0542428934328122	0	-0.174700662390281	-0.772334040105212	-1.00424610291873	-0.85694244465542
FNIP2	0	-0.0385868732385146	0	-0.602316602342385	-1.07064207941674	-0.394807035863057
FOSL1	-0.177815704994535	-0.135024445933738	-0.178454780737456	-1.18384691782624	-1.41979720770737	-1.21368999153093
FOXA1	0	0	-0.010922135922971	-0.831447587074241	-0.818102530697262	-0.871071175992608
FOXB1	0	-0.195955612805024	0	-0.802318119467264	-1.02328345788374	-0.856717687132319
FOXE3	0	0	-0.0786526896242186	-0.977444886187529	-0.707575520800371	-0.655574687016553
FOXK1	0	0	-0.0147472397326808	-0.737283888263609	-0.805234634827298	-0.822650000026205
FOXK2	0	-0.0358320098407732	0	-0.78388679075985	-0.942982029792165	-0.58807884733192
FRS2	-0.201340952332424	-0.35337757350433	-0.1932877809105	-1.26938071716139	-1.21119948725924	-1.0096074226932
FRS3	0	0	0	-0.996785411903019	-1.10172348606199	-0.697983878884518
FRY	0	0	0	-0.800343985901513	-0.525040250992606	-0.853909059074103
FRYL	0	0	0	0	0	0
FSD1	0	0	0	-0.578509106771823	-0.743098265189639	-1.0893034909274
FSD1L	-0.0489026136977925	-0.281200401082936	-0.258598422061238	-0.853821467940391	-1.11757908439338	-1.25650957750905
FUT5	-0.112913816400902	-0.154349713221252	-0.0735280644849785	-0.863370848277768	-1.07280110700265	-0.809198868888866
FXR1	0	-0.113761249681622	0	-0.998843228306903	-1.22262273006455	-1.00546644147397
FXR2	0	0	0	-0.590076474562943	-1.02791320343822	-0.596926772121123
FZD8	-0.00324826906524712	-0.0235241568687003	0	-0.458460665366503	-1.104512480209	-0.768982710921941
FZR1	-0.282572851786459	-0.286664531675028	-0.341897356096279	-1.19742449222611	-1.03662689117616	-1.37654167428629
G3BP1	-0.106905173426709	-0.0111022717991197	0	-0.6871048744044	-0.841530476377995	-0.646820357853601
G3BP2	0	-0.0672318391927748	-0.0077488461065063	-0.889777809314649	-0.672646492653997	-0.733276110490165
G6PC	-0.0985995089937763	-0.0714456596915298	0	-0.504162535876745	-0.806958867389252	-0.701565519325003
GABPB1	-0.112556522904355	-0.0704417792370661	-0.276849346763399	-1.15763608457053	-1.12681119480974	-1.1290907137752
GABPB2	-0.298692550220329	-0.0725105352041803	-0.319812000567883	-1.261662402315	-1.09705814301834	-1.05775792764091
GALNT2	0	0	0	-0.549301527322929	-0.590762245911389	-0.487007318904894
GALNT5	-0.0876847038913918	-0.0697353342010131	-0.251912605479579	-0.771617225724411	-0.71182145688051	-0.672342350448469
GALR3	-0.0132109158377842	-0.146315932410722	-0.141898223918237	-0.763686536128118	-0.989343183713406	-0.932242889491164
GAPDH	-0.589777620563156	-0.689093560493118	-0.152404050388732	-1.36512031488353	-1.29376038958278	-1.30988972695943
GATAD2A	-0.0477322793035743	-0.0376359385320687	-0.0244229212495192	-0.653591655585079	-0.83388361249171	-1.03481235803243
GBP3	-0.00316133713693482	0	0	-0.800924785890826	-0.719069586701956	-0.607864005878841
GBX1	-0.0245851324503184	-0.0824612278442935	0	-0.872617190422134	-0.833673966925983	-0.829794156352088
GBX2	0	0	-0.0604270337420689	-0.761584177995049	-1.10454333911862	-1.21042794374528
GCM2	0	-0.149650819632438	-0.0968655745965916	-0.385218463626739	-1.05477878977862	-1.14869354522643
GDF15	0	0	-0.0015813972121327	-0.140116686971011	-0.412206925352616	-0.37267302366119
GDI1	0	0	-0.0035351913237847	-0.786068199735334	-0.612671940294903	-0.942012357452539
GDI2	-0.177777347031269	-0.0739183708292285	-0.252518062787049	-0.994596624618311	-1.0488831341597	-1.06905593694429
GFM1	-0.207104668901664	-0.300193771802019	-0.237085393635459	-1.02534137925999	-1.25533224754862	-1.38749543306979
GIT1	-0.00922834751967382	0	-0.0519428018510277	-0.765570677855388	-0.812716025692613	-0.807766511676533
GIT2	-0.144695596431792	-0.373633788615246	-0.220407598678291	-0.833898077962532	-0.921478126178462	-1.08938762353509
GJA8	-0.0927368177510345	-0.0130097410665878	0	-0.864018531127894	-0.691476083053675	-1.00920271358196
GLIS3	-0.0579888339914528	-0.124189560594529	-0.137537495405609	-0.671854136535968	-1.21047880497517	-1.08603379771003
GLT6D1	-0.329442178714323	-0.123112170533319	-0.150774611474782	-1.12679923296915	-0.717022373724569	-0.551083640866061
GMPR	-0.0515449030001215	0	-0.0935382859634969	-0.96017616694641	-0.76226794409149	-0.746327056203803
GMPR2	-0.0810190552366431	0	-0.306168809235467	-1.00375929690322	-1.08571844720041	-0.86948113059919
GNB3	0	0	0	-0.504112073284484	-1.23589981891468	-0.575997514316792
GOLPH3	0	0	0	-0.490940056008618	-0.709701434536889	-0.873878566412913
GOLPH3L	0	-0.00869659802111385	-0.0829910721173305	-0.691937590101322	-0.929178096908678	-0.857912132559937
GOLT1A	-0.0798145732498649	0	0	-0.912038260568777	-0.687232328217156	-0.802330525888836
GOLT1B	-0.0428887110708507	0	-0.0265059100198763	-0.682733415264257	-1.0917738887577	-0.811126096690131
GPR151	0	-0.0201179674963643	-0.124781629261503	-0.614835377901553	-0.923886556136619	-0.63546128614055
GPR183	0	0	-0.0936999020834551	-0.743135436365718	-0.833756911507169	-0.663088075586059
GPR50	-0.0728677953478945	-0.173863773542423	-0.0134451636464036	-0.821154357565761	-1.08192834155984	-1.15425478934294
GPSM1	-0.0525861956543426	-0.0444971505060404	-0.0369950680363393	-0.998312858336163	-0.787824546953462	-0.950043573744843
GPSM2	0	0	0	-0.284783270113933	-0.654162352960437	-0.552111257643487
GRHL2	0	0	-0.108494563234465	-0.786588868319702	-1.01576165992106	-0.969882320960871
GRHL3	0	-0.0591391489613223	-0.158505051552034	-0.53731972248134	-1.12093303432705	-1.13771894390469
GRIP1	-0.0451183242211219	-0.0100932606368654	-0.197478706146167	-1.23813570856564	-0.992037004725119	-0.905673525634205
GRIP2	0	-0.0017610997068334	-0.305551207781663	-0.684566513142716	-0.717065352012626	-0.768141857488052
GRM4	-0.0365613486198018	-0.0222992161013008	0	-0.582827001547851	-0.777154640440384	-0.561069757669548
GSDMD	-0.0563855344632598	-0.0534246617786792	-0.188676633897702	-0.948642529582831	-0.769291582027851	-0.884201390634629
GSTP1	0	-0.0867660563266371	-0.00600356055066624	-0.374201466868761	-0.99101639507034	-0.62682468256819
GSX1	0	-0.129536326232266	-0.0234012328712982	-0.49519878869583	-0.942251247195721	-0.547436147004799
GSX2	-0.186412820341537	-0.0955738345626819	-0.17190761659777	-0.629515129896878	-0.961015848873608	-1.12411459285435
GTF3C1	-0.0887998051427692	-0.361396517952153	-0.0506687260993993	-0.602250897653395	-1.14579356554521	-1.007842682753
GXYLT1	0	0	0	-0.73930327875377	-0.584268338390907	-0.462770797452423
GXYLT2	-0.0984578548893884	0	0	-0.869234525967179	-0.895992032789388	-0.417596241546037
GYS1	0	0	0	-0.372814649432803	-0.368411270452647	-0.620923116588376
GYS2	-0.05795237207902	-0.0625327068205301	0	-0.774809389269877	-0.934040122280767	-0.634157222054638
H1FOO	0	-0.11789320266563	0	-0.594080518521654	-0.941898107859841	-0.523203851255735
H2AFX	0	-0.119148055707607	-0.0356852810960517	-0.857870617331097	-0.80380931777641	-1.09756145740677
H2BFM	0	0	0	-0.569772678877608	-0.415493385796828	-0.713936540358313
HACD1	0	-0.0482118509471782	0	-0.549217571531604	-0.834976955646434	-0.382494913710687
HACD2	-0.0876514832261862	-0.0186735355130069	-0.112598524741672	-0.88837648698898	-1.09014700227293	-0.893515548001461
HASPIN	-0.22309539650937	-0.328085125457908	-0.283025961129724	-1.14630253306132	-1.18073427411548	-1.31972217936717
HEATR5A	-0.0042168107386613	-0.0283807237040353	-0.150281418111867	-0.70676835319274	-0.849419391195088	-1.35307588942983
HEATR5B	-0.124463599952927	-0.0173306907456962	-0.0027300068369132	-0.892652705719541	-1.02030220770336	-0.913721801730267
HMG20B	0	0	0	-0.429084703807496	-0.849431950601785	-0.651221187312348
HMGCL	0	0	-0.00850853746967286	-0.710874887022058	-0.696585147397875	-0.733025603771289
HMGCLL1	0	0	0	-0.491309371254519	-0.737459150085686	-1.22383948309762
HMGCS1	-0.329736377020029	-0.723618821846715	-0.410478941218226	-0.9100093125668	-1.16642267599759	-0.922874260135775
HMGCS2	-0.0509388007079926	-0.135201559002993	-0.0700222162133864	-0.829107383170522	-1.09476161559263	-1.0563333064118
HMSD	-0.132871222192576	-0.0290454643771842	-0.18271572963914	-0.782899756468804	-0.750915902483631	-0.807119445678179
HNRNPF	0	0	0	-0.491632401038448	-0.86820665424245	-0.448864611644155
HNRNPH1	0	-0.174069823571366	-0.603701520011358	-0.730384457538544	-1.0842287761943	-0.987860418805025
HNRNPH3	0	-0.0965601099264524	-0.0837957548124312	-0.559269209922964	-0.881665358181747	-1.09907116393968
HNRNPK	-0.120078842399435	-0.152257415407587	-0.15928766989018	-1.15351808156056	-0.853960694991021	-1.12054705677706
HOXB1	-0.024494881923948	-0.229702296521931	0	-0.648319912452634	-0.837161110633314	-0.836250559677947
HPS1	-0.0565922676789561	-0.00628678016428024	-0.0530626683081206	-0.848498695875023	-0.875538815725324	-1.07449528527441
HRAS	0	-0.0569313645101979	-0.00505773482137338	-1.15840230034678	-1.05477458004217	-1.18224863981985
HRH1	0	0	0	-0.731123660251243	-1.08192124153126	-0.820645628702291
HRH3	-0.0980024837508012	-0.104998617522268	-0.00183755016656457	-0.769229222242303	-0.775837811603781	-0.792051603624089
HSCB	-0.30753831989349	-0.644305629639698	-0.834401559753397	-1.20996878745775	-1.19131933120077	-1.37706103605593
HTR2C	-0.131049342607633	-0.071396463587075	0	-0.492820197821361	-0.707642838954142	-0.861274261438647
HTR3D	0	0	-0.0127154214078929	-0.512389892850581	-0.844521250505098	-0.882924588828106
HTR3E	0	0	-0.0942457179648354	-0.385174665445283	-0.80923499662285	-0.813453943821578
HUS1	-0.199792638171801	-0.292075487990561	-0.301395154077455	-1.38583136384843	-1.22840932223961	-1.39065840050458
HUS1B	0	0	0	-0.534576472986382	-0.758547696569081	-0.781410255504916
IAPP	0	0	0	-0.312082067789038	-0.602656670576225	-0.820228636824701
ICK	0	0	0	-0.895414752482098	-0.861738794703363	-0.771355368955098
IDH1	-0.107712494503541	0	-0.0290843492113826	-0.977102079982912	-0.714251777132435	-1.03504576064061
IDH2	-0.0497183906826199	0	-0.0326855790791364	-0.622155830354803	-0.712385612303353	-0.702258632498608
IDH3B	-0.115189986375244	-0.0844891969198882	-0.0287023212404468	-0.93783116242214	-0.8530471197422	-1.04127121715816
IDH3G	0	0	0	-0.912138423956454	-0.876549896887738	-0.766688676442675
IFIH1	0	-0.0379181110296577	-0.151172635334714	-0.810626920291211	-1.02628997495884	-1.12745763710007
IKBKB	0	0	0	-0.591473287614874	-0.773454819912311	-0.642351694124002
IKBKE	-0.0536588521972014	-0.00613640179417156	0	-0.84839739373232	-0.880152840053151	-0.385009294590316
IL10RA	-0.142895229083567	-0.0230141642568623	-0.0468097720336923	-0.849580128012407	-1.0449145206443	-0.880756996016909
IL6R	-0.0401125094060262	-0.0386029869377214	0	-0.797478551709028	-1.0714930263029	-0.865789086216247
IL6ST	-0.0772199415609475	-0.0667683194494493	0	-1.18019214645445	-1.10403178351136	-0.887666034629974
ILF3	-0.357790199846725	-0.433343530307949	-0.546592452814994	-1.3989162769811	-1.32754409031998	-1.19266122712442
IMPDH1	0	0	0	-0.232821396220486	-0.624300573013674	-1.01251810272874
IMPDH2	-0.0752486568619379	-0.0476052192897928	-0.0566549009912365	-1.29102085114842	-1.0025365687768	-1.02797910913949
INCENP	-0.299977707275605	-0.215632292793161	0	-0.938807265854674	-1.14675302047178	-1.25068749810444
INTS2	-0.443254228706732	-0.341712004289666	-0.447387086954271	-1.10507639682849	-1.01065675871334	-1.2811305598661
INTS6	-0.721958410016111	-0.850335074801593	-0.85043678931564	-1.2922371318923	-1.2254686886481	-1.38216930631642
INTS6L	-0.0140557720675469	-0.133704793869165	0	-0.808401465190214	-0.955336085143299	-0.718969310534085
IPO5	0	-0.119219912913324	-0.0935341343019269	-0.710337761879906	-1.03372523725682	-1.14026161368153
IPO7	-0.170762916038292	-0.195703269566098	-0.317396459814753	-0.976944065946532	-0.74442870583146	-0.944196127599914
IPO8	-0.044250463458812	-0.17673074268285	-0.114396524761665	-0.895799212715453	-1.06078704889576	-0.659615560079234
IQCA1	-0.0239454985408009	0	-0.273600561475623	-0.604899608880395	-0.941789197909987	-0.928906395939656
IQCA1L	0	-0.0445724512626254	-0.0656825563843997	-0.463153857728167	-1.14905791466898	-0.767980618649011
IRF4	-0.0136417557782841	-0.0222213298313701	0	-0.889340065965033	-0.849256135013502	-0.851856400806516
IRF6	0	-0.0107591386370679	0	-0.954987418484812	-0.893985792280832	-0.547586062980528
IRF8	-0.00943281431299578	-0.0853037629626229	-0.0836683777859848	-0.620521910400196	-0.925191881620195	-0.814172771475257
ISCA2	-0.313488554161844	-0.206425052973328	-0.438349940044756	-1.17343283777572	-1.25212527772393	-1.1602719001027
ISL1	-0.130612004159757	-0.0121418902108237	-0.0298570466491224	-0.849016503482327	-0.813567586623397	-0.898087127960703
ITGB1BP2	0	-0.0769864665349408	-0.172710378738302	-0.410781179803354	-0.892852408751729	-0.797024302990094
ITSN1	-0.0432131908911477	-0.0178787810814502	-0.251527780575829	-0.740561149798929	-0.878396117638205	-1.07724714316574
ITSN2	-0.0835755163859643	-0.0130773678407598	0	-0.568296638064997	-0.767445360165469	-0.459162540992195
JAG1	-0.0953366728946604	0	-0.0815070475412662	-0.750875394273512	-0.782431572577284	-0.936394457644889
JAG2	-0.0767635875176564	0	-0.155199701015383	-0.761796179239675	-0.887250892039734	-0.536615039327253
JUP	0	0	0	-0.776535899030678	-0.762914170089754	-0.886353905098077
KAT6A	-0.0468224709775217	-0.0597797457786368	-0.180937762658663	-0.92757212614151	-1.07818426454054	-1.06787163400973
KAT6B	0	0	0	-0.694800096486754	-0.900067545373834	-0.688826239468973
KCNG4	0	-0.0656269633742892	0	-0.324145403609218	-0.71932513423389	-0.781753121477121
KCNMB3	0	-0.122777551652174	0	-0.368984948278967	-0.886714316392248	-1.01696512315336
KCNT1	-0.0822195913797079	-0.0476389871244861	0	-1.24772651481249	-0.702838236566549	-1.03331096260989
KCNT2	-0.0128807266502624	0	-0.195044910781425	-0.855877440186797	-0.716341717029255	-0.948341423087981
KHSRP	-0.0985689206925086	0	0	-0.766055559641499	-0.600212472243353	-0.733836415649151
KIAA0319	0	-0.00755498114918454	0	-0.524010636735014	-0.915211268354256	-0.870265542570254
KIAA0319L	0	0	-0.00415825570991663	-0.473954518481651	-1.03532309790302	-1.01749992578174
KIF11	-0.77934396386859	-0.762182074665588	-0.30025807251266	-1.32428330773669	-1.23923270143874	-1.39594434254481
KIF20A	-0.255976033760015	-0.225088752699751	-0.138797905047065	-0.902167602681884	-1.07505113786494	-1.09507718098914
KIF4A	-0.299277086644969	-0.263240308957641	-0.327548056147573	-1.20604771118455	-1.16062108772617	-0.922287807204393
KIT	0	0	0	-0.623963826060182	-0.847996857339709	-0.649862610227948
KLF4	-0.0191580453300491	-0.0768503653859366	-0.0337330708503758	-1.15040783012166	-0.934922406774419	-1.34667963812654
KLF5	-0.01286974585053	0	-0.243344211199971	-0.750879674202865	-1.03805262337896	-1.27297978927207
KLK12	0	-0.0020505760227641	-0.026254255883006	-0.359247531753973	-0.76265592781473	-0.851206947852731
KPNA2	0	-0.0146257914829171	-0.0662818494609947	-1.02701263036621	-1.27262561874498	-1.01373988326569
KPNA3	-0.0471306931338645	-0.000249367015452714	-0.0789801329546152	-0.845451608258454	-1.20158908372406	-1.02440707810688
KRT25	-0.0736686807998772	-0.0715709602720025	0	-0.749844649180925	-0.808625869690087	-0.481308509997677
KRT37	-0.0335546550175043	-0.0221013571779478	-0.0327609785058623	-0.444547509249439	-0.839593616006033	-0.799710283953663
KRT38	-0.0596038663946152	-0.0104929699516325	-0.00710928782025062	-1.17922361077399	-0.741731794667397	-0.796545508857477
KRT74	-0.045620236665466	-0.0109467910208174	-0.136536838998602	-0.707480317424581	-0.78740733566525	-1.10517201711695
KRTAP1-1	0	-0.0395107474888148	0	-0.255990246224006	-0.617423795193431	-0.801048504061673
KRTAP10-10	-0.146614994685164	0	-0.00891224371758643	-1.06520026500929	-0.672463685585403	-0.962428355769397
L3MBTL2	0	-0.0210720960288575	-0.0371292837581165	-0.64886556883772	-0.660778860893563	-0.785012549338021
LARP1	0	-0.14938097720979	-0.0178706425858193	-0.8856620677654	-1.00530072265158	-1.09573274432888
LARP1B	-0.0336548080863136	-0.0161300247481295	-0.108947351253161	-0.662620961986343	-0.77691297892737	-0.604358477924881
LATS1	0	0	0	-0.499279380657622	-0.677591556793455	-0.782014309528295
LATS2	0	0	0	-0.00522949422172016	0	-0.234099604233065
LBX1	-0.0724568618952665	0	-0.233433502868745	-0.908568903738688	-0.659405136685897	-1.01766437556685
LDB1	0	0	-0.0643765628866473	-0.2129066736356	-0.587153073968032	-0.735910085928006
LDB2	0	0	-0.277271690827076	-0.889819017947098	-0.894241543387979	-0.799113638264141
LGALS9	0	-0.0879306840100138	-0.014811165176408	-0.699701125036744	-0.886472112855015	-0.949778363044854
LHFPL5	0	0	0	-1.00577309933828	-0.94627771531613	-0.497499886641455
LIF	0	0	-0.209610738140007	-0.437274251772248	-0.941817579424309	-0.921270519036816
LIM2	0	-0.00910294243010986	0	-0.381465112039416	-0.653601582474619	-0.522656031672015
LIMK1	0	-0.126637867066642	-0.097656708026778	-0.871405021608038	-0.903900452201925	-0.920591113134039
LIMK2	0	0	0	-1.08676269293616	-0.822075361468357	-0.857712539913883
LIN28A	0	-0.10446243396708	-0.0612007560597832	-0.723550167952749	-0.936831421851498	-0.807023863055572
LIN28B	0	-0.0121085372159587	-0.0109181605835418	-0.490118456775352	-1.01577495610846	-0.759247414544219
LMBR1	0	0	0	-0.719529625103329	-1.08567159091766	-1.01671400213041
LMBR1L	0	0	-0.028193780625066	-0.318300470548457	-0.57011622633339	-0.845131824040712
LNX1	0	-0.0462520201178157	-0.118259179052421	-0.562852718068347	-0.866695124144907	-0.934249841068134
LNX2	-0.167163131838518	-0.00601125608616787	0	-0.931859066867894	-0.797666342858279	-0.632695451166559
LONP1	-0.550210495852573	-0.425982389251413	-0.470425478138271	-1.15624817629638	-1.2624704244603	-1.28492005071346
LOR	-0.151597480088991	0	0	-0.91648132284794	-0.412635396311046	-0.718764180883637
LRBA	-0.0126931182853583	0	0	-0.488724528008819	-0.44171202955476	-0.694380464487356
LRFN1	-0.0315578168309741	0	0	-0.910603579344244	-0.540386798195418	-0.932412537108842
LSM14A	0	0	-0.0230639459110618	-0.923400550408603	-0.85340611768056	-0.842238291407172
LSM14B	-0.0265712132222182	-0.00192461952287637	-0.0171544278556157	-0.633698863284826	-0.952467077757249	-1.19677499968703
LSM4	-0.166250443699614	-0.290308122729213	-0.0775175838903018	-0.758323447130875	-1.0918231782657	-0.977538177003572
MACF1	-0.0165090047004054	-0.0463160071550572	-0.0809333626519297	-0.61667005374119	-0.895093646660597	-0.80716296749189
MAK	0	0	0	-0.455804856217672	-0.923950563114157	-0.160839247323629
MANF	-0.00932142956199851	-0.054043937882077	0	-0.825549415155298	-0.815258172311817	-0.831229598363836
MAP4K4	0	0	0	-0.0956353022771514	-0.325039869346876	-0.149565101077486
MAPK8IP3	-0.0113631303700858	0	-0.0268949532758247	-0.487021824633018	-0.838853363231084	-0.725651714311974
MARCKS	0	-0.0351150708559944	-0.0370632996257318	-0.302989817505045	-0.664352744955793	-0.68806240445476
MAT1A	-0.0297619511284201	0	-0.125715285541687	-0.699892916864081	-0.754194979246607	-0.835021462888492
MAT2A	-0.228386029244268	-0.106711920138925	-0.157818008646228	-0.916660271338075	-0.995270922771033	-1.34535376987713
MBD3L1	-0.0166494691223698	-0.360598965361126	-0.0867841889813768	-0.45309451207003	-0.820210205658325	-0.835132647250149
MBD4	0	-0.00433295600044735	0	-0.428375736601931	-1.05958481581277	-0.845738469440752
MBP	-0.0997329944482468	-0.0511154144075023	0	-1.16214771959351	-1.26136418318804	-0.716832451838642
MBTD1	0	0	0	-0.650382702773069	-0.761040693824601	-0.947717157721508
MCPH1	-0.152266683370863	-0.225517823148836	-0.173298792495998	-1.18275255539207	-1.08059801338984	-1.01215997299833
MDM4	-0.444809747989144	-0.430616138214018	-0.27266460491414	-1.39316725236035	-1.18861969685487	-1.22763087116835
MECOM	-0.186299842518257	-0.0407479433969461	-0.0700536475308975	-1.08862938841269	-0.878208503796758	-0.668642863236565
MECP2	0	0	0	-0.791045798434331	-0.714465350097396	-0.630763816444532
MED12	0	0	0	-1.02224783457626	-1.10879974572874	-0.674361577013082
MED12L	-0.0690071485421857	-0.0933044226161446	-0.145130168935071	-0.56745360191663	-1.07567010955677	-1.24049865522945
MED13	0	0	0	-0.246464729612141	-0.590008704071651	-0.296115943055927
MED13L	0	0	-0.143768820996059	-0.966180530080195	-1.06682001432848	-1.10512206255619
MED18	-0.401989584518807	-0.288074729765591	-0.451319523143806	-1.17885342392269	-1.06369427529865	-1.00080318676891
MED20	-0.193508444147812	-0.555777643444222	-0.562008175898434	-1.0123597105485	-1.30965427407683	-1.40085101330025
MED23	0	-0.0183072760594262	0	-0.592127347119324	-0.703503427257903	-0.529717952424327
MED26	-0.206984695187467	-0.360448365494042	-0.188834604538222	-1.21258001346748	-1.25242780165252	-1.37984462770179
MED31	-0.325475377098569	-0.14008310010055	-0.290038671075101	-1.15878521749645	-1.05533851261017	-0.99010786473831
MED8	-0.230351181210879	-0.27041341277539	-0.224356543235982	-0.947935953286955	-0.858689998615564	-1.08212196767333
MEP1B	-0.0225503648280373	-0.0528185988478522	-0.209978698682488	-0.57573764204098	-0.601307209379954	-1.09240453356508
MMD	0	-0.221676806772633	0	-0.991691751067019	-1.11032634979981	-1.14478666264963
MMD2	-0.136362163029757	-0.0374786711042454	-0.0329594899630529	-0.852908268296347	-1.02110612256114	-0.984265127597439
MOGAT2	-0.0251853321557997	0	0	-1.05570765206694	-0.857915353436707	-0.251713038235985
MORF4L1	-0.0359489174316999	0	0	-0.590567513514483	-0.744168115435596	-0.95973079548935
