gene	OMM23.D28A	OMM23.D28B	OMM23.D28C	OMM23.D35A	OMM23.D35B	OMM23.D35C
E2F3	-0.467948842839664	-0.467593957966793	-0.446301220339442	-0.525260142173172	-0.518013795834462	-0.567487670722365
E2F4	-0.158980318474066	-0.153654924340813	-0.180548215575233	-0.114313056825893	-0.132906405563482	-0.149512022542643
EAF1	-0.235093616174101	-0.226798917079651	-0.2632148344352	-0.278528011481915	-0.244669804412092	-0.261244106187819
EAF2	-0.118020618243322	-0.12672472074906	-0.114503643710907	-0.106675835411603	-0.100853949651302	-0.113649634191575
EEFSEC	-0.430354029587683	-0.370365140130028	-0.417739544020753	-0.538668235725124	-0.50997179549407	-0.488493190153932
EFNB1	-0.0733517337207109	-0.0815314205892967	-0.0351516174050446	-0.0635758391887244	-0.0600850915899077	-0.0381734388206887
EFR3A	-0.149067490382741	-0.178852181533557	-0.14207609425814	-0.10476385544046	-0.237863451725776	-0.118124985557115
EFR3B	-0.128935854246557	-0.140701537756543	-0.163645266502682	-0.150298761249201	-0.167852474615556	-0.129277237702944
EGFR	-0.0496774147195914	-0.0449319724796849	-0.0745265149525115	-0.0216825260542779	-0.0334856067488998	-0.0482073613495804
EIF3B	-1.17003406151546	-0.898676595758531	-1.08650485721623	-1.4014764312565	-1.10237753969254	-1.18797231067115
EIF3J	-0.485616722778176	-0.460579567548711	-0.483267590879359	-0.47226080360356	-0.5499292216928	-0.631760940683127
EIF3L	-0.635561456591165	-0.617107541359691	-0.588199028978289	-0.818223798834294	-0.749358551557455	-0.72949168565217
EIF4A3	-1.30487287260439	-1.07386003407913	-1.33132571261176	-1.29440342608912	-1.12416542264931	-1.13621644886035
ELL	-0.905571038759832	-0.874770842129834	-0.882388878079793	-1.00245481563126	-1.02662824204767	-1.07022532235727
ELL2	-0.164344732887915	-0.142386798913137	-0.145056907613332	-0.121667319432127	-0.167454445668148	-0.16827859358394
ENOX1	-0.145368006471691	-0.111702155604704	-0.0479990219893272	-0.126781302339689	-0.0971837710095878	-0.0614310043626125
ENOX2	-0.082726532585703	-0.0782384008684301	-0.0993047659935093	-0.0524426088635957	-0.0975111002840051	-0.101834110930317
EP300	-0.586516922475035	-0.54525082622031	-0.569414872907311	-0.719538554074394	-0.754367223820212	-0.682847179277068
